,Mass,Center of Mass,RMS Radius
13340,28000000000.0,"(91.905000000000001, 111.97, 79.435000000000002)",0.257584937448
13341,14000000000.0,"(83.569999999999993, 117.55, 95.959999999999994)",0.0
13342,14000000000.0,"(136.28999999999999, 110.81999999999999, 130.03999999999999)",0.0
13343,14000000000.0,"(122.84, 3.8300000000000001, 48.079999999999998)",0.0
13344,28000000000.0,"(115.11, 105.70999999999999, 141.10000000000002)",0.208566536146
13345,14000000000.0,"(106.62, 116.54000000000001, 114.2)",0.0
13346,14000000000.0,"(117.28, 21.140000000000001, 75.739999999999995)",0.0
13347,14000000000.0,"(24.120000000000001, 17.48, 13.18)",0.0
13348,14000000000.0,"(111.51000000000001, 89.480000000000004, 86.879999999999995)",0.0
13349,14000000000.0,"(13.359999999999999, 77.239999999999995, 72.530000000000001)",0.0
13350,14000000000.0,"(45.259999999999998, 110.05, 60.32)",0.0
13351,42000000000.0,"(38.81666666666667, 83.703333333333333, 3.3666666666666671)",0.252322544904
13352,14000000000.0,"(16.350000000000001, 103.87, 78.409999999999997)",0.0
13353,14000000000.0,"(71.530000000000001, 92.359999999999999, 65.620000000000005)",0.0
13354,14000000000.0,"(11.08, 68.310000000000002, 73.859999999999999)",0.0
13355,14000000000.0,"(23.989999999999998, 100.05, 34.740000000000002)",0.0
13356,14000000000.0,"(139.33000000000001, 78.719999999999999, 104.14)",0.0
13357,14000000000.0,"(42.869999999999997, 33.189999999999998, 32.869999999999997)",0.0
13358,14000000000.0,"(85.319999999999993, 41.399999999999999, 126.73)",0.0
13359,14000000000.0,"(70.439999999999998, 133.75, 36.390000000000001)",0.0
13360,14000000000.0,"(26.48, 47.369999999999997, 123.98)",0.0
13361,14000000000.0,"(140.71000000000001, 45.939999999999998, 134.83000000000001)",0.0
13362,14000000000.0,"(8.9600000000000009, 17.920000000000002, 93.900000000000006)",0.0
13363,14000000000.0,"(76.75, 101.92, 66.709999999999994)",0.0
13364,14000000000.0,"(58.420000000000002, 132.16999999999999, 14.6)",0.0
13365,14000000000.0,"(69.280000000000001, 136.68000000000001, 0.01)",0.0
13366,14000000000.0,"(92.049999999999997, 75.540000000000006, 64.780000000000001)",0.0
13367,14000000000.0,"(28.859999999999999, 113.75, 5.8099999999999996)",0.0
13368,14000000000.0,"(20.440000000000001, 116.98999999999999, 85.950000000000003)",0.0
13369,14000000000.0,"(100.37, 8.3599999999999994, 134.16999999999999)",0.0
13370,28000000000.0,"(54.25, 72.450000000000003, 63.984999999999999)",0.326381678407
13371,14000000000.0,"(118.41, 26.27, 135.97)",0.0
13372,14000000000.0,"(9.5899999999999999, 65.370000000000005, 68.129999999999995)",0.0
13373,42000000000.0,"(11.15, 39.270000000000003, 41.253333333333337)",0.305868526585
13374,14000000000.0,"(69.689999999999998, 50.840000000000003, 45.380000000000003)",0.0
13375,14000000000.0,"(52.719999999999999, 127.68000000000001, 140.30000000000001)",0.0
13376,14000000000.0,"(111.23999999999999, 29.629999999999999, 101.98)",0.0
13377,42000000000.0,"(45.346666666666664, 65.799999999999997, 78.36333333333333)",0.156133845715
13378,14000000000.0,"(53.640000000000001, 23.629999999999999, 46.549999999999997)",0.0
13379,14000000000.0,"(80.840000000000003, 92.540000000000006, 80.739999999999995)",0.0
13380,14000000000.0,"(114.16, 129.81, 16.300000000000001)",0.0
13381,14000000000.0,"(131.46000000000001, 27.969999999999999, 22.879999999999999)",0.0
13382,14000000000.0,"(41.149999999999999, 35.890000000000001, 56.829999999999998)",0.0
13383,14000000000.0,"(30.199999999999999, 88.829999999999998, 53.640000000000001)",0.0
13384,14000000000.0,"(46.210000000000001, 89.840000000000003, 84.640000000000001)",0.0
13385,14000000000.0,"(27.77, 57.460000000000001, 33.75)",0.0
13386,14000000000.0,"(62.479999999999997, 88.260000000000005, 3.7400000000000002)",0.0
13387,42000000000.0,"(33.163333333333334, 70.829999999999998, 91.393333333333331)",0.299962960676
13388,28000000000.0,"(32.935000000000002, 89.519999999999996, 68.170000000000002)",0.373396572025
13389,14000000000.0,"(30.690000000000001, 64.560000000000002, 138.30000000000001)",0.0
13390,14000000000.0,"(2.6099999999999999, 54.880000000000003, 57.759999999999998)",0.0
13391,14000000000.0,"(68.480000000000004, 126.73, 84.700000000000003)",0.0
13392,14000000000.0,"(120.64, 84.700000000000003, 130.22999999999999)",0.0
13393,14000000000.0,"(26.16, 49.68, 97.010000000000005)",0.0
13394,28000000000.0,"(52.114999999999995, 7.3200000000000003, 92.435000000000002)",0.225277606521
13395,14000000000.0,"(11.31, 114.04000000000001, 89.239999999999995)",0.0
13396,14000000000.0,"(61.799999999999997, 103.15000000000001, 82.620000000000005)",0.0
13397,70000000000.0,"(123.032, 82.76400000000001, 82.585999999999999)",0.257106981624
13398,14000000000.0,"(23.170000000000002, 117.64, 7.04)",0.0
13399,14000000000.0,"(71.959999999999994, 82.870000000000005, 18.199999999999999)",0.0
13400,14000000000.0,"(137.90000000000001, 4.0700000000000003, 97.629999999999995)",0.0
13401,14000000000.0,"(76.659999999999997, 79.519999999999996, 88.379999999999995)",0.0
13402,28000000000.0,"(84.27000000000001, 92.439999999999998, 10.125)",0.228527897641
13403,14000000000.0,"(88.819999999999993, 54.729999999999997, 0.39000000000000001)",0.0
13404,28000000000.0,"(75.590000000000003, 87.984999999999999, 61.07)",0.113688170009
13405,14000000000.0,"(11.02, 118.90000000000001, 126.12)",0.0
13406,14000000000.0,"(8.7100000000000009, 63.590000000000003, 46.490000000000002)",0.0
13407,14000000000.0,"(45.189999999999998, 66.060000000000002, 66.530000000000001)",0.0
13408,14000000000.0,"(111.12, 88.75, 56.979999999999997)",0.0
13409,14000000000.0,"(15.210000000000001, 75.980000000000004, 37.079999999999998)",0.0
13410,14000000000.0,"(83.420000000000002, 124.86, 134.94999999999999)",0.0
13411,28000000000.0,"(109.76000000000001, 59.759999999999998, 120.035)",0.126589889012
13412,28000000000.0,"(64.314999999999998, 138.76999999999998, 67.655000000000001)",0.337268439081
13413,14000000000.0,"(52.840000000000003, 70.329999999999998, 70.120000000000005)",0.0
13414,14000000000.0,"(45.840000000000003, 115.63, 20.190000000000001)",0.0
13415,14000000000.0,"(56.93, 45.729999999999997, 73.069999999999993)",0.0
13416,14000000000.0,"(50.329999999999998, 129.31999999999999, 72.530000000000001)",0.0
13417,14000000000.0,"(31.760000000000002, 98.469999999999999, 56.340000000000003)",0.0
13418,14000000000.0,"(137.44, 127.58, 125.78)",0.0
13419,14000000000.0,"(139.72, 112.98999999999999, 39.920000000000002)",0.0
13420,14000000000.0,"(25.120000000000001, 7.4299999999999997, 9.1099999999999994)",0.0
13421,14000000000.0,"(62.549999999999997, 1.46, 66.060000000000002)",0.0
13422,28000000000.0,"(30.990000000000002, 53.739999999999995, 133.37)",0.281780056072
13423,14000000000.0,"(119.41, 73.280000000000001, 118.61)",0.0
13424,42000000000.0,"(109.88, 133.98666666666665, 69.976666666666674)",0.265413723165
13425,14000000000.0,"(89.810000000000002, 7.5899999999999999, 138.88)",0.0
13426,14000000000.0,"(74.579999999999998, 59.579999999999998, 119.3)",0.0
13427,28000000000.0,"(113.21000000000001, 65.400000000000006, 25.384999999999998)",0.0801560977094
13428,14000000000.0,"(1.55, 131.96000000000001, 101.63)",0.0
13429,14000000000.0,"(28.559999999999999, 0.11, 51.850000000000001)",0.0
13430,14000000000.0,"(76.040000000000006, 136.91999999999999, 85.719999999999999)",0.0
13431,14000000000.0,"(14.16, 9.6799999999999997, 99.920000000000002)",0.0
13432,28000000000.0,"(28.734999999999999, 139.16500000000002, 79.974999999999994)",0.0165831239518
13433,14000000000.0,"(111.61, 20.66, 81.689999999999998)",0.0
13434,14000000000.0,"(27.120000000000001, 68.75, 50.469999999999999)",0.0
13435,14000000000.0,"(53.950000000000003, 87.769999999999996, 54.049999999999997)",0.0
13436,14000000000.0,"(74.780000000000001, 46.359999999999999, 8.4900000000000002)",0.0
13437,14000000000.0,"(109.25, 91.799999999999997, 136.59)",0.0
13438,28000000000.0,"(71.170000000000002, 134.935, 31.285)",0.168967452487
13439,14000000000.0,"(71.579999999999998, 24.300000000000001, 28.789999999999999)",0.0
13440,14000000000.0,"(24.370000000000001, 112.72, 14.02)",0.0
13441,14000000000.0,"(16.780000000000001, 101.81999999999999, 20.75)",0.0
13442,14000000000.0,"(100.92, 40.579999999999998, 32.170000000000002)",0.0
13443,28000000000.0,"(11.73, 122.255, 108.19499999999999)",0.246677927671
13444,14000000000.0,"(33.640000000000001, 86.450000000000003, 47.649999999999999)",0.0
13445,14000000000.0,"(64.329999999999998, 3.0299999999999998, 90.040000000000006)",0.0
13446,14000000000.0,"(66.530000000000001, 13.130000000000001, 15.68)",0.0
13447,28000000000.0,"(13.965, 102.535, 2.8900000000000001)",0.195320249846
13448,14000000000.0,"(0.45000000000000001, 117.87, 100.66)",0.0
13449,14000000000.0,"(13.0, 95.530000000000001, 32.850000000000001)",0.0
13450,42000000000.0,"(46.210000000000001, 49.416666666666664, 35.783333333333331)",0.287247473637
13451,14000000000.0,"(104.06, 92.549999999999997, 44.479999999999997)",0.0
13452,14000000000.0,"(55.829999999999998, 10.81, 103.48999999999999)",0.0
13453,14000000000.0,"(16.57, 87.719999999999999, 128.99000000000001)",0.0
13454,14000000000.0,"(42.619999999999997, 106.29000000000001, 41.700000000000003)",0.0
13455,14000000000.0,"(124.41, 89.299999999999997, 21.379999999999999)",0.0
13456,14000000000.0,"(41.859999999999999, 64.379999999999995, 104.64)",0.0
13457,14000000000.0,"(14.69, 89.060000000000002, 140.61000000000001)",0.0
13458,14000000000.0,"(106.14, 47.890000000000001, 91.459999999999994)",0.0
13459,14000000000.0,"(45.259999999999998, 126.51000000000001, 1.53)",0.0
13460,14000000000.0,"(14.210000000000001, 114.81999999999999, 58.670000000000002)",0.0
13461,28000000000.0,"(118.41, 28.48, 21.140000000000001)",0.0374165738677
13462,42000000000.0,"(32.539999999999999, 68.833333333333329, 79.019999999999996)",0.277047930069
13463,42000000000.0,"(70.373333333333335, 88.953333333333333, 64.933333333333323)",0.353836120259
13464,14000000000.0,"(129.47999999999999, 63.420000000000002, 70.769999999999996)",0.0
13465,14000000000.0,"(91.239999999999995, 32.780000000000001, 11.359999999999999)",0.0
13466,14000000000.0,"(136.97999999999999, 135.94999999999999, 96.930000000000007)",0.0
13467,14000000000.0,"(12.890000000000001, 131.87, 54.539999999999999)",0.0
13468,14000000000.0,"(48.420000000000002, 69.909999999999997, 29.780000000000001)",0.0
13469,14000000000.0,"(31.039999999999999, 98.799999999999997, 93.349999999999994)",0.0
13470,14000000000.0,"(53.689999999999998, 32.210000000000001, 131.96000000000001)",0.0
13471,14000000000.0,"(104.48, 30.059999999999999, 98.390000000000001)",0.0
13472,14000000000.0,"(15.5, 120.02, 125.34999999999999)",0.0
13473,14000000000.0,"(80.969999999999999, 94.439999999999998, 112.14)",0.0
13474,28000000000.0,"(23.52, 19.965, 55.924999999999997)",0.280446073248
13475,28000000000.0,"(60.125, 19.25, 82.689999999999998)",0.110566721937
13476,28000000000.0,"(23.93, 32.394999999999996, 132.93000000000001)",0.37192069047
13477,14000000000.0,"(54.619999999999997, 131.34, 50.219999999999999)",0.0
13478,14000000000.0,"(122.56999999999999, 109.79000000000001, 129.33000000000001)",0.0
13479,14000000000.0,"(106.26000000000001, 87.430000000000007, 42.890000000000001)",0.0
13480,14000000000.0,"(58.189999999999998, 13.42, 128.53)",0.0
13481,14000000000.0,"(30.460000000000001, 87.359999999999999, 76.299999999999997)",0.0
13482,14000000000.0,"(5.8700000000000001, 21.59, 40.310000000000002)",0.0
13483,14000000000.0,"(28.609999999999999, 26.969999999999999, 72.849999999999994)",0.0
13484,42000000000.0,"(83.456666666666663, 46.576666666666661, 99.120000000000005)",0.122383731671
13485,14000000000.0,"(80.060000000000002, 62.57, 12.98)",0.0
13486,14000000000.0,"(55.609999999999999, 57.149999999999999, 112.64)",0.0
13487,14000000000.0,"(80.859999999999999, 13.32, 57.039999999999999)",0.0
13488,14000000000.0,"(24.489999999999998, 123.26000000000001, 8.5999999999999996)",0.0
13489,14000000000.0,"(118.34, 13.08, 13.33)",0.0
13490,14000000000.0,"(88.569999999999993, 129.41, 62.030000000000001)",0.0
13491,14000000000.0,"(108.05, 54.780000000000001, 128.87)",0.0
13492,14000000000.0,"(89.879999999999995, 68.670000000000002, 34.990000000000002)",0.0
13493,14000000000.0,"(112.51000000000001, 75.129999999999995, 85.319999999999993)",0.0
13494,14000000000.0,"(129.08000000000001, 60.409999999999997, 59.829999999999998)",0.0
13495,14000000000.0,"(44.310000000000002, 112.91, 75.239999999999995)",0.0
13496,14000000000.0,"(119.01000000000001, 68.890000000000001, 54.57)",0.0
13497,14000000000.0,"(37.210000000000001, 116.42, 72.060000000000002)",0.0
13498,28000000000.0,"(29.460000000000001, 84.959999999999994, 6.6100000000000003)",0.177200451467
13499,14000000000.0,"(37.549999999999997, 10.109999999999999, 28.260000000000002)",0.0
13500,14000000000.0,"(89.930000000000007, 139.03999999999999, 3.5699999999999998)",0.0
13501,14000000000.0,"(78.030000000000001, 2.71, 7.0)",0.0
13502,14000000000.0,"(73.019999999999996, 130.31999999999999, 133.34)",0.0
13503,14000000000.0,"(17.02, 49.469999999999999, 139.09999999999999)",0.0
13504,14000000000.0,"(36.289999999999999, 99.829999999999998, 21.16)",0.0
13505,14000000000.0,"(39.93, 107.14, 16.329999999999998)",0.0
13506,14000000000.0,"(102.09, 63.399999999999999, 97.840000000000003)",0.0
13507,14000000000.0,"(32.479999999999997, 102.34999999999999, 9.8499999999999996)",0.0
13508,14000000000.0,"(110.14, 17.629999999999999, 53.969999999999999)",0.0
13509,14000000000.0,"(67.319999999999993, 101.59999999999999, 112.40000000000001)",0.0
13510,14000000000.0,"(24.960000000000001, 69.370000000000005, 112.84999999999999)",0.0
13511,14000000000.0,"(44.920000000000002, 70.569999999999993, 2.5800000000000001)",0.0
13512,14000000000.0,"(43.770000000000003, 108.81, 86.469999999999999)",0.0
13513,14000000000.0,"(83.280000000000001, 84.209999999999994, 7.46)",0.0
13514,14000000000.0,"(70.109999999999999, 0.51000000000000001, 138.08000000000001)",0.0
13515,14000000000.0,"(23.809999999999999, 50.299999999999997, 103.56)",0.0
13516,14000000000.0,"(84.430000000000007, 116.56, 85.019999999999996)",0.0
13517,14000000000.0,"(110.62, 111.86, 84.230000000000004)",0.0
13518,14000000000.0,"(140.99000000000001, 110.91, 129.84)",0.0
13519,14000000000.0,"(84.079999999999998, 103.12, 50.170000000000002)",0.0
13520,14000000000.0,"(126.81999999999999, 141.13, 47.310000000000002)",0.0
13521,14000000000.0,"(70.340000000000003, 52.960000000000001, 51.009999999999998)",0.0
13522,14000000000.0,"(65.870000000000005, 98.819999999999993, 86.980000000000004)",0.0
13523,14000000000.0,"(20.949999999999999, 46.390000000000001, 53.799999999999997)",0.0
13524,14000000000.0,"(61.310000000000002, 2.2999999999999998, 102.47)",0.0
13525,14000000000.0,"(11.82, 57.229999999999997, 4.4699999999999998)",0.0
13526,14000000000.0,"(51.460000000000001, 79.849999999999994, 20.190000000000001)",0.0
13527,28000000000.0,"(0.53499999999999992, 1.0549999999999999, 21.120000000000001)",0.354330354331
13528,56000000000.0,"(11.484999999999999, 35.107500000000002, 59.640000000000001)",0.291794019815
13529,14000000000.0,"(118.01000000000001, 64.299999999999997, 62.920000000000002)",0.0
13530,14000000000.0,"(67.219999999999999, 110.04000000000001, 112.16)",0.0
13531,14000000000.0,"(5.8799999999999999, 9.1199999999999992, 71.780000000000001)",0.0
13532,14000000000.0,"(57.950000000000003, 119.92, 98.620000000000005)",0.0
13533,28000000000.0,"(39.769999999999996, 7.415, 133.59)",0.374599786439
13534,14000000000.0,"(12.32, 43.380000000000003, 101.06999999999999)",0.0
13535,14000000000.0,"(31.510000000000002, 38.090000000000003, 34.490000000000002)",0.0
13536,28000000000.0,"(22.690000000000001, 84.474999999999994, 18.43)",0.246627249103
13537,98000000000.0,"(120.24000000000001, 65.474285714285713, 81.368571428571428)",0.373374025965
13538,56000000000.0,"(93.322499999999991, 90.857500000000002, 77.165000000000006)",0.303747427973
13539,14000000000.0,"(129.49000000000001, 33.670000000000002, 103.12)",0.0
13540,14000000000.0,"(53.130000000000003, 85.920000000000002, 80.200000000000003)",0.0
13541,14000000000.0,"(94.230000000000004, 95.370000000000005, 116.48999999999999)",0.0
13542,14000000000.0,"(51.719999999999999, 21.140000000000001, 29.32)",0.0
13543,14000000000.0,"(115.56999999999999, 134.53, 102.56999999999999)",0.0
13544,14000000000.0,"(123.84, 10.81, 57.719999999999999)",0.0
13545,28000000000.0,"(92.960000000000008, 107.63500000000001, 110.65000000000001)",0.110113577728
13546,14000000000.0,"(115.68000000000001, 80.469999999999999, 36.18)",0.0
13547,14000000000.0,"(52.950000000000003, 56.759999999999998, 24.530000000000001)",0.0
13548,14000000000.0,"(87.359999999999999, 114.88, 104.94)",0.0
13549,14000000000.0,"(113.12, 24.43, 89.260000000000005)",0.0
13550,56000000000.0,"(22.2925, 55.762500000000003, 138.14749999999998)",0.276507233178
13551,14000000000.0,"(13.050000000000001, 84.390000000000001, 34.240000000000002)",0.0
13552,14000000000.0,"(5.2199999999999998, 55.189999999999998, 111.63)",0.0
13553,14000000000.0,"(26.289999999999999, 101.81999999999999, 33.159999999999997)",0.0
13554,14000000000.0,"(125.06999999999999, 67.719999999999999, 38.07)",0.0
13555,28000000000.0,"(80.025000000000006, 125.02000000000001, 1.7250000000000001)",0.0273861278753
13556,14000000000.0,"(31.359999999999999, 62.600000000000001, 140.22999999999999)",0.0
13557,14000000000.0,"(112.66, 87.049999999999997, 130.97)",0.0
13558,14000000000.0,"(125.33, 80.689999999999998, 29.850000000000001)",0.0
13559,14000000000.0,"(38.799999999999997, 114.18000000000001, 86.129999999999995)",0.0
13560,14000000000.0,"(119.04000000000001, 14.23, 107.33)",0.0
13561,28000000000.0,"(113.905, 1.6599999999999999, 58.730000000000004)",0.346590536512
13562,14000000000.0,"(1.6399999999999999, 23.210000000000001, 78.680000000000007)",0.0
13563,14000000000.0,"(94.450000000000003, 94.019999999999996, 104.73999999999999)",0.0
13564,14000000000.0,"(84.989999999999995, 58.0, 17.82)",0.0
13565,14000000000.0,"(55.240000000000002, 136.97, 126.48999999999999)",0.0
13566,14000000000.0,"(51.700000000000003, 78.340000000000003, 30.98)",0.0
13567,14000000000.0,"(65.849999999999994, 107.93000000000001, 120.87)",0.0
13568,14000000000.0,"(136.09, 18.370000000000001, 95.180000000000007)",0.0
13569,14000000000.0,"(68.560000000000002, 122.97, 54.090000000000003)",0.0
13570,14000000000.0,"(5.5300000000000002, 0.26000000000000001, 84.549999999999997)",0.0
13571,14000000000.0,"(73.819999999999993, 79.650000000000006, 33.43)",0.0
13572,14000000000.0,"(136.65000000000001, 57.07, 25.32)",0.0
13573,14000000000.0,"(57.140000000000001, 42.659999999999997, 99.280000000000001)",0.0
13574,14000000000.0,"(86.090000000000003, 99.420000000000002, 17.98)",0.0
13575,14000000000.0,"(113.48, 98.409999999999997, 116.56)",0.0
13576,14000000000.0,"(126.45, 102.64, 136.66)",0.0
13577,14000000000.0,"(82.189999999999998, 24.780000000000001, 15.35)",0.0
13578,14000000000.0,"(80.159999999999997, 49.0, 11.16)",0.0
13579,28000000000.0,"(127.61500000000001, 76.924999999999997, 27.789999999999999)",0.145430395722
13580,14000000000.0,"(42.420000000000002, 0.97999999999999998, 107.05)",0.0
13581,28000000000.0,"(95.224999999999994, 135.45499999999998, 62.609999999999999)",0.107935165725
13582,14000000000.0,"(16.210000000000001, 136.86000000000001, 37.020000000000003)",0.0
13583,14000000000.0,"(91.430000000000007, 120.52, 69.109999999999999)",0.0
13584,112000000000.0,"(92.590000000000003, 56.818750000000001, 71.508749999999992)",0.233392105693
13585,14000000000.0,"(134.19999999999999, 63.549999999999997, 90.450000000000003)",0.0
13586,28000000000.0,"(109.30500000000001, 108.59, 140.755)",0.0187082869339
13587,28000000000.0,"(47.924999999999997, 95.620000000000005, 53.780000000000001)",0.0955248658727
13588,14000000000.0,"(97.189999999999998, 24.350000000000001, 101.92)",0.0
13589,14000000000.0,"(62.479999999999997, 12.93, 81.390000000000001)",0.0
13590,14000000000.0,"(105.20999999999999, 70.159999999999997, 7.5499999999999998)",0.0
13591,14000000000.0,"(108.97, 133.41, 119.81999999999999)",0.0
13592,14000000000.0,"(31.140000000000001, 31.440000000000001, 52.409999999999997)",0.0
13593,14000000000.0,"(119.36, 61.700000000000003, 16.530000000000001)",0.0
13594,14000000000.0,"(115.76000000000001, 46.619999999999997, 33.399999999999999)",0.0
13595,14000000000.0,"(102.68000000000001, 115.11, 54.75)",0.0
13596,14000000000.0,"(141.13999999999999, 115.67, 19.16)",0.0
13597,14000000000.0,"(49.030000000000001, 40.159999999999997, 70.560000000000002)",0.0
13598,14000000000.0,"(60.460000000000001, 27.300000000000001, 81.689999999999998)",0.0
13599,14000000000.0,"(126.76000000000001, 40.329999999999998, 76.129999999999995)",0.0
13600,28000000000.0,"(132.31, 121.185, 21.414999999999999)",0.201866292382
13601,14000000000.0,"(21.010000000000002, 129.34, 134.75)",0.0
13602,14000000000.0,"(41.549999999999997, 11.390000000000001, 79.739999999999995)",0.0
13603,14000000000.0,"(57.280000000000001, 107.92, 12.380000000000001)",0.0
13604,28000000000.0,"(7.6999999999999993, 88.39500000000001, 125.96000000000001)",0.327452286601
13605,14000000000.0,"(63.509999999999998, 121.05, 16.670000000000002)",0.0
13606,14000000000.0,"(124.05, 119.01000000000001, 50.899999999999999)",0.0
13607,14000000000.0,"(22.039999999999999, 27.170000000000002, 77.010000000000005)",0.0
13608,14000000000.0,"(54.210000000000001, 121.06, 42.780000000000001)",0.0
13609,28000000000.0,"(70.950000000000003, 101.54499999999999, 35.299999999999997)",0.129711217711
13610,14000000000.0,"(77.180000000000007, 107.41, 37.869999999999997)",0.0
13611,14000000000.0,"(78.030000000000001, 97.030000000000001, 89.480000000000004)",0.0
13612,84000000000.0,"(76.073333333333338, 122.30999999999999, 87.635000000000005)",0.312592208618
13613,14000000000.0,"(91.090000000000003, 78.150000000000006, 30.710000000000001)",0.0
13614,14000000000.0,"(129.31999999999999, 54.280000000000001, 55.189999999999998)",0.0
13615,14000000000.0,"(104.19, 10.779999999999999, 97.780000000000001)",0.0
13616,42000000000.0,"(61.00333333333333, 115.73333333333333, 88.969999999999985)",0.146893763577
13617,28000000000.0,"(104.215, 23.615000000000002, 94.590000000000003)",0.331436268384
13618,14000000000.0,"(80.049999999999997, 139.52000000000001, 38.189999999999998)",0.0
13619,14000000000.0,"(35.68, 86.620000000000005, 126.19)",0.0
13620,14000000000.0,"(6.0899999999999999, 118.05, 94.75)",0.0
13621,28000000000.0,"(61.994999999999997, 42.269999999999996, 137.12)",0.312769883461
13622,14000000000.0,"(96.930000000000007, 131.31, 74.319999999999993)",0.0
13623,14000000000.0,"(76.870000000000005, 84.459999999999994, 111.54000000000001)",0.0
13624,14000000000.0,"(19.829999999999998, 61.030000000000001, 76.25)",0.0
13625,14000000000.0,"(66.640000000000001, 125.64, 111.68000000000001)",0.0
13626,14000000000.0,"(2.54, 132.71000000000001, 125.95)",0.0
13627,14000000000.0,"(19.780000000000001, 100.98999999999999, 139.36000000000001)",0.0
13628,14000000000.0,"(58.630000000000003, 123.38, 87.370000000000005)",0.0
13629,14000000000.0,"(97.159999999999997, 134.66999999999999, 70.859999999999999)",0.0
13630,14000000000.0,"(59.579999999999998, 38.100000000000001, 113.06999999999999)",0.0
13631,14000000000.0,"(78.640000000000001, 139.34999999999999, 77.819999999999993)",0.0
13632,14000000000.0,"(58.259999999999998, 4.3499999999999996, 98.609999999999999)",0.0
13633,14000000000.0,"(110.09, 16.98, 80.480000000000004)",0.0
13634,14000000000.0,"(9.6099999999999994, 101.04000000000001, 53.710000000000001)",0.0
13635,14000000000.0,"(60.75, 90.709999999999994, 27.260000000000002)",0.0
13636,14000000000.0,"(91.269999999999996, 45.740000000000002, 67.170000000000002)",0.0
13637,14000000000.0,"(38.189999999999998, 67.75, 0.39000000000000001)",0.0
13638,28000000000.0,"(130.77500000000001, 7.3699999999999992, 38.899999999999999)",0.217313138121
13639,14000000000.0,"(127.70999999999999, 105.26000000000001, 9.6999999999999993)",0.0
13640,70000000000.0,"(41.527999999999999, 42.078000000000003, 33.658000000000001)",0.141873182808
13641,14000000000.0,"(36.200000000000003, 8.7799999999999994, 16.18)",0.0
13642,28000000000.0,"(121.78999999999999, 68.084999999999994, 79.569999999999993)",0.0320156211872
13643,14000000000.0,"(80.840000000000003, 96.189999999999998, 84.420000000000002)",0.0
13644,14000000000.0,"(72.629999999999995, 129.47999999999999, 52.520000000000003)",0.0
13645,14000000000.0,"(75.280000000000001, 91.569999999999993, 19.550000000000001)",0.0
13646,28000000000.0,"(35.795000000000002, 82.539999999999992, 58.674999999999997)",0.294872853956
13647,28000000000.0,"(95.995000000000005, 95.460000000000008, 44.284999999999997)",0.032403703492
13648,14000000000.0,"(115.7, 39.68, 7.7199999999999998)",0.0
13649,14000000000.0,"(21.579999999999998, 55.420000000000002, 32.920000000000002)",0.0
13650,28000000000.0,"(82.765000000000001, 128.24000000000001, 107.08)",0.055
13651,42000000000.0,"(62.860000000000007, 3.5033333333333334, 38.990000000000002)",0.299481032603
13652,14000000000.0,"(26.739999999999998, 19.34, 70.790000000000006)",0.0
13653,28000000000.0,"(124.44499999999999, 60.909999999999997, 117.73999999999999)",0.217313138121
13654,28000000000.0,"(67.765000000000001, 51.109999999999999, 65.594999999999999)",0.354189214968
13655,14000000000.0,"(49.799999999999997, 33.060000000000002, 77.849999999999994)",0.0
13656,14000000000.0,"(44.170000000000002, 86.359999999999999, 75.269999999999996)",0.0
13657,14000000000.0,"(44.520000000000003, 4.0, 36.649999999999999)",0.0
13658,14000000000.0,"(80.609999999999999, 67.640000000000001, 9.2699999999999996)",0.0
13659,14000000000.0,"(141.15000000000001, 83.540000000000006, 34.890000000000001)",0.0
13660,14000000000.0,"(64.799999999999997, 10.77, 36.640000000000001)",0.0
13661,14000000000.0,"(97.540000000000006, 64.900000000000006, 99.379999999999995)",0.0
13662,14000000000.0,"(31.039999999999999, 89.700000000000003, 140.09999999999999)",0.0
13663,14000000000.0,"(63.479999999999997, 66.840000000000003, 127.90000000000001)",0.0
13664,14000000000.0,"(12.359999999999999, 13.75, 15.49)",0.0
13665,14000000000.0,"(111.14, 63.210000000000001, 67.670000000000002)",0.0
13666,14000000000.0,"(119.15000000000001, 60.049999999999997, 16.68)",0.0
13667,14000000000.0,"(31.609999999999999, 102.90000000000001, 108.61)",0.0
13668,14000000000.0,"(134.44999999999999, 135.65000000000001, 77.290000000000006)",0.0
13669,14000000000.0,"(97.239999999999995, 112.69, 69.049999999999997)",0.0
13670,14000000000.0,"(0.52000000000000002, 55.270000000000003, 107.66)",0.0
13671,14000000000.0,"(128.62, 91.379999999999995, 138.44999999999999)",0.0
13672,28000000000.0,"(125.985, 46.829999999999998, 7.8900000000000006)",0.177270979012
13673,14000000000.0,"(131.19999999999999, 81.099999999999994, 97.939999999999998)",0.0
13674,14000000000.0,"(113.48999999999999, 40.200000000000003, 71.719999999999999)",0.0
13675,14000000000.0,"(47.520000000000003, 87.879999999999995, 11.550000000000001)",0.0
13676,14000000000.0,"(110.83, 36.07, 60.659999999999997)",0.0
13677,14000000000.0,"(33.5, 27.73, 117.14)",0.0
13678,14000000000.0,"(104.42, 132.53, 35.479999999999997)",0.0
13679,14000000000.0,"(62.149999999999999, 0.14000000000000001, 55.469999999999999)",0.0
13680,14000000000.0,"(74.670000000000002, 37.850000000000001, 82.420000000000002)",0.0
13681,14000000000.0,"(109.06999999999999, 81.140000000000001, 25.09)",0.0
