,index,Mass,Center of Mass,RMS Radius,Potential Issue
286,2912,210000000000.0,"(58.024666666666668, 119.26333333333332, 79.635999999999996)",0.562000395413,
287,2915,182000000000.0,"(22.450000000000003, 82.232307692307714, 19.296153846153846)",0.500179849311,
288,2946,308000000000.0,"(30.049545454545452, 114.72454545454542, 102.79772727272729)",0.563964347387,
289,3001,224000000000.0,"(126.68500000000003, 105.37124999999999, 14.411874999999998)",0.577776922242,
290,3040,392000000000.0,"(65.129642857142855, 137.01071428571427, 92.344285714285704)",0.597314461843,
291,3045,168000000000.0,"(100.42666666666668, 45.085833333333333, 29.7075)",0.412611937674,
292,3104,196000000000.0,"(135.65714285714287, 77.012142857142862, 62.337857142857146)",0.412012234809,
293,3116,210000000000.0,"(21.982666666666667, 109.59533333333336, 13.18)",0.45584110292,
294,3138,224000000000.0,"(43.803750000000008, 66.132500000000022, 0.46750000000000008)",0.395345971903,yes
295,3175,224000000000.0,"(136.05250000000001, 79.494374999999991, 87.646875000000009)",0.438779379358,
296,3180,196000000000.0,"(68.140000000000001, 100.90357142857144, 30.45785714285714)",0.639930640374,
297,3242,238000000000.0,"(45.141176470588235, 41.47529411764706, 32.924705882352946)",0.583691272618,
298,3277,364000000000.0,"(87.15269230769232, 123.91192307692307, 85.74115384615385)",0.67231462327,
299,3304,154000000000.0,"(69.677272727272722, 83.289090909090916, 62.463636363636368)",0.362235939731,
300,3305,168000000000.0,"(41.836666666666666, 70.155000000000001, 26.990833333333331)",0.478213544815,
301,3382,280000000000.0,"(22.369500000000006, 87.957000000000008, 21.973499999999994)",0.730156490076,
302,3410,196000000000.0,"(140.5, 87.464285714285737, 20.562142857142856)",0.622080528287,yes
303,3420,154000000000.0,"(7.6245454545454541, 28.682727272727274, 17.142727272727271)",0.560090016378,
304,3442,154000000000.0,"(131.91181818181818, 128.8163636363636, 18.979090909090907)",0.373303324256,
305,3472,308000000000.0,"(5.1272727272727279, 28.028636363636362, 36.110454545454544)",0.666742110056,
306,3495,154000000000.0,"(138.75, 99.720000000000013, 100.34272727272727)",0.355171940668,
307,3676,182000000000.0,"(61.378461538461529, 120.37538461538462, 118.91307692307693)",0.573770875656,
308,3689,224000000000.0,"(78.733125000000001, 67.032499999999999, 39.351875)",0.660221908717,
309,3691,252000000000.0,"(10.077222222222222, 34.768333333333331, 28.52)",0.763501113697,
310,3736,168000000000.0,"(17.040833333333332, 55.936666666666667, 99.380833333333342)",0.465228438512,
311,3815,182000000000.0,"(6.2607692307692311, 129.18538461538461, 17.658461538461541)",0.644753060385,
312,3859,154000000000.0,"(23.822727272727274, 3.2681818181818185, 24.137272727272727)",0.441999588646,
313,3912,154000000000.0,"(122.26727272727273, 63.051818181818184, 78.220000000000013)",0.343270608622,
314,4020,210000000000.0,"(98.312000000000026, 48.211999999999989, 1.774)",0.376814720165,
315,4067,308000000000.0,"(38.655909090909084, 54.266363636363643, 84.780909090909105)",0.721211818818,
316,4077,238000000000.0,"(131.46352941176471, 127.76941176470591, 95.603529411764711)",0.459582328811,
317,4133,182000000000.0,"(64.594615384615381, 3.6269230769230765, 43.839230769230767)",0.692792138196,
318,4164,168000000000.0,"(10.169166666666667, 3.9216666666666669, 76.836666666666659)",0.443125734602,
319,4190,168000000000.0,"(14.181666666666667, 54.483333333333327, 106.48416666666668)",0.5523529216,
320,4196,602000000000.0,"(62.503720930232546, 70.156744186046524, 11.666511627906974)",0.688623932562,
321,4218,182000000000.0,"(54.265384615384619, 16.106923076923074, 114.1476923076923)",0.67824608475,
322,4246,1120000000000.0,"(79.056750000000022, 128.09299999999996, 58.657250000000012)",1.19152544035,
323,4256,154000000000.0,"(37.413636363636371, 140.0663636363636, 82.499090909090924)",0.45391228628,
324,4351,196000000000.0,"(73.806428571428583, 100.74285714285713, 7.2449999999999992)",0.523951820499,
325,4385,182000000000.0,"(128.49846153846153, 134.02923076923076, 33.573846153846148)",0.613850973569,
326,4411,238000000000.0,"(104.92999999999999, 14.935882352941178, 18.689411764705881)",0.459046702888,
327,4433,252000000000.0,"(55.157222222222217, 68.475555555555559, 4.6977777777777767)",0.680135471255,
328,4515,182000000000.0,"(61.971538461538458, 77.336153846153849, 105.84230769230768)",0.468705885498,
329,4535,294000000000.0,"(61.881428571428579, 3.7428571428571424, 13.005238095238093)",0.663691319666,
330,4726,210000000000.0,"(76.00066666666666, 52.744666666666681, 59.264000000000003)",0.516722147559,
331,4777,266000000000.0,"(116.9163157894737, 126.14263157894737, 103.17421052631579)",0.488772559539,
332,4784,238000000000.0,"(115.38470588235293, 15.817647058823528, 87.203529411764706)",0.447825967186,
333,4821,154000000000.0,"(69.873636363636365, 58.076363636363638, 10.303636363636365)",0.3957000283,
334,4888,280000000000.0,"(57.589000000000013, 46.951000000000008, 72.619500000000002)",0.381815073039,
335,4963,322000000000.0,"(41.457391304347823, 126.91478260869563, 69.849130434782595)",0.750941438115,
336,5016,196000000000.0,"(30.000714285714292, 112.48142857142855, 25.359285714285711)",0.670051018466,
337,5157,210000000000.0,"(1.8979999999999999, 45.07, 9.0339999999999989)",0.780820081709,
338,5169,224000000000.0,"(126.79750000000001, 130.62812499999998, 32.740625000000001)",0.437795435963,
339,5241,378000000000.0,"(7.5870370370370379, 66.981851851851857, 137.24370370370369)",0.603532809259,
340,5288,378000000000.0,"(69.562222222222204, 109.16888888888889, 107.82296296296296)",0.629099777056,
341,5316,168000000000.0,"(80.785833333333343, 123.075, 88.334999999999994)",0.665750933575,
342,5378,182000000000.0,"(112.07615384615386, 25.439999999999994, 2.1430769230769231)",0.542868776847,
343,5390,224000000000.0,"(27.055624999999999, 80.754999999999995, 52.237499999999997)",0.667293683002,
344,5474,154000000000.0,"(69.014545454545456, 3.2036363636363632, 51.475454545454546)",0.52547813725,
345,5622,280000000000.0,"(118.72799999999999, 56.414000000000001, 129.39299999999997)",0.557710498377,
346,5655,196000000000.0,"(51.67071428571429, 32.347142857142856, 46.625714285714288)",0.315042109268,
347,5704,154000000000.0,"(116.25000000000001, 134.31454545454545, 55.409090909090907)",0.747295951862,
348,5736,322000000000.0,"(98.774347826086952, 123.30739130434782, 55.688695652173912)",0.492158933556,
349,5872,210000000000.0,"(57.187333333333342, 5.1299999999999999, 98.469999999999985)",0.372638639375,
350,5892,420000000000.0,"(52.437000000000019, 63.647333333333329, 68.251999999999995)",0.540391730342,
351,5995,182000000000.0,"(84.296153846153842, 74.436153846153857, 102.43461538461537)",0.513789725137,
352,6006,182000000000.0,"(8.4807692307692299, 139.15461538461537, 25.168461538461539)",0.606121631319,
353,6207,168000000000.0,"(0.64000000000000001, 74.164166666666674, 40.610833333333339)",0.590253006016,yes
354,6247,238000000000.0,"(115.28823529411764, 102.12941176470589, 79.440588235294101)",0.630855408721,
355,6282,154000000000.0,"(90.757272727272735, 42.549090909090907, 32.444545454545455)",0.629630614522,
356,6313,252000000000.0,"(129.87666666666667, 130.07222222222219, 100.91722222222222)",0.578574504096,
357,6424,196000000000.0,"(51.318571428571424, 43.955714285714279, 33.262857142857143)",0.267608455984,
358,6553,154000000000.0,"(3.9309090909090911, 55.902727272727276, 111.93636363636364)",0.564266509918,
359,6555,154000000000.0,"(68.018181818181816, 141.03818181818181, 51.81545454545455)",0.474322483319,yes
360,6828,154000000000.0,"(131.20454545454547, 79.1190909090909, 56.952727272727273)",0.368039254105,
361,6936,182000000000.0,"(118.20384615384614, 61.873846153846145, 29.246923076923075)",0.567212638712,
362,6980,182000000000.0,"(101.17846153846155, 85.221538461538458, 57.72230769230768)",0.240411383125,
363,7172,224000000000.0,"(96.023750000000007, 8.3206249999999997, 137.85499999999999)",0.400894994824,
364,7214,168000000000.0,"(66.744166666666672, 35.774999999999999, 18.036666666666665)",0.381494684687,
365,7274,168000000000.0,"(120.26333333333332, 90.946666666666673, 60.886666666666663)",0.568154908454,
366,7441,252000000000.0,"(41.245555555555562, 80.085555555555558, 86.356666666666641)",0.490764080507,
367,7642,182000000000.0,"(99.276153846153846, 26.905384615384612, 9.0523076923076911)",0.671397024492,
368,7763,154000000000.0,"(128.47363636363636, 122.24454545454546, 113.86636363636363)",0.639970298898,
369,7778,364000000000.0,"(79.075000000000017, 83.173461538461552, 50.844999999999992)",0.794860618201,
370,8002,168000000000.0,"(6.8674999999999988, 24.19916666666667, 18.132499999999997)",0.307481932622,
371,8345,196000000000.0,"(22.172142857142859, 81.139285714285705, 125.78142857142858)",0.519800786016,
372,8421,154000000000.0,"(7.1499999999999995, 34.881818181818176, 26.212727272727271)",0.74927733779,
373,8677,168000000000.0,"(135.35833333333335, 11.739166666666668, 31.375000000000004)",0.321967691616,
374,9073,224000000000.0,"(84.466875000000016, 87.836249999999993, 34.894374999999997)",0.429906421504,
375,9220,210000000000.0,"(97.379333333333321, 116.77000000000001, 64.755333333333311)",0.494386263743,
376,9250,238000000000.0,"(37.852352941176477, 76.934705882352944, 83.604705882352945)",0.637049861433,
377,9270,154000000000.0,"(105.54818181818183, 89.313636363636363, 48.290000000000013)",0.3313358886,
378,9415,168000000000.0,"(91.885833333333323, 126.31250000000001, 79.239166666666662)",0.468846841848,
379,10374,154000000000.0,"(15.666363636363638, 103.80545454545454, 48.00272727272727)",0.397371529216,
380,10447,154000000000.0,"(13.050909090909089, 78.902727272727262, 43.615454545454547)",0.473515077823,
381,17915,154000000000.0,"(94.86454545454545, 109.13000000000002, 57.606363636363632)",0.714112753557,
