,index,Mass,Center of Mass,RMS Radius,Potential Issue
9668,681271,476000000000.0,"(97.683284588235281, 61.775994911764712, 20.153744058823523)",0.241997514616,
9669,681298,196000000000.0,"(96.518344285714292, 66.075039571428576, 19.278955571428575)",0.137418104712,
9670,681344,168000000000.0,"(99.480974333333336, 26.065407500000003, 8.0798984166666674)",0.186235557521,
9671,681362,210000000000.0,"(94.273297600000006, 139.24290060000001, 43.055182799999997)",0.135190545177,
9672,681490,2226000000000.0,"(102.97649828301893, 65.438000484276756, 69.058705660377342)",0.318375760491,
9673,681503,966000000000.0,"(102.18952795652174, 63.086981333333313, 71.449230115942029)",0.22432966494,
9674,681605,182000000000.0,"(97.544407230769238, 30.511207076923082, 35.274955615384613)",0.153602364413,
9675,681797,4200000000000.0,"(100.49327112000007, 33.87091207666667, 12.046653320000003)",0.314535902954,
9676,681861,224000000000.0,"(98.962865375000007, 46.368871624999997, 28.849368249999998)",0.144187997268,
9677,681904,350000000000.0,"(99.880976559999979, 32.298997200000002, 65.696187119999991)",0.193817093649,
9678,682051,602000000000.0,"(99.315142604651172, 20.234909976744191, 64.264726441860461)",0.18082342264,
9679,682095,560000000000.0,"(99.744814475000013, 27.930961074999988, 67.453353875000005)",0.216045544976,
9680,682313,182000000000.0,"(104.37259207692308, 65.29850476923076, 69.598527230769221)",0.161321094538,
9681,682323,490000000000.0,"(93.303762600000013, 45.372472114285713, 39.198741457142859)",0.125914414226,
9682,682413,798000000000.0,"(99.889020473684226, 39.969541578947371, 15.668158912280699)",0.193193919832,
9683,682483,952000000000.0,"(99.178657897058841, 28.026620044117649, 7.3561570147058815)",0.25013010868,
9684,682485,672000000000.0,"(100.02111075000001, 21.906867916666659, 66.731517000000011)",0.133868889202,
9685,682497,322000000000.0,"(103.07126704347824, 63.830838565217391, 71.256302565217396)",0.183347570125,
9686,682507,322000000000.0,"(96.887581217391272, 42.783552043478267, 31.333447999999997)",0.187493565548,
9687,682523,938000000000.0,"(97.140174731343265, 63.702416149253743, 19.987666119402981)",0.189692297182,
9688,682657,378000000000.0,"(101.45374433333333, 136.62688696296297, 67.805096148148138)",0.267681919015,
9689,682676,2366000000000.0,"(100.51573857396448, 61.526536248520721, 71.170478147929003)",0.337481445434,
9690,682736,868000000000.0,"(100.5578790967742, 25.445812838709681, 19.685502064516125)",0.259490561389,
9691,682742,238000000000.0,"(95.014553647058818, 61.340186941176476, 49.908506941176469)",0.154966010364,
9692,682769,308000000000.0,"(94.00944518181818, 45.142627045454539, 47.838895000000001)",0.155426178323,
9693,682825,182000000000.0,"(102.23596430769231, 3.4619499999999999, 64.662668615384618)",0.150400749178,
9694,682838,3192000000000.0,"(104.60070952631585, 66.340496236842085, 69.480897026315802)",0.476922114726,
9695,682882,1386000000000.0,"(99.374408232323205, 42.340654707070698, 12.27026221212121)",0.251794489664,
9696,683117,224000000000.0,"(96.390594937499984, 49.951002687500008, 8.2615430000000014)",0.15632231752,
9697,683175,196000000000.0,"(95.520621142857152, 60.599667714285715, 25.175176142857143)",0.13421067888,
9698,683192,224000000000.0,"(93.988806750000009, 64.672594937500008, 5.5760000000000005)",0.0901954625009,
9699,683197,924000000000.0,"(98.452452727272728, 22.992760378787882, 27.18558278787879)",0.17899183222,
9700,683346,462000000000.0,"(98.620232484848472, 65.18878942424243, 57.861348515151526)",0.141270935733,
9701,683383,210000000000.0,"(90.904682466666657, 67.535612999999998, 12.204926933333335)",0.128764879854,
9702,683441,574000000000.0,"(100.77391524390244, 66.175713341463435, 67.636860146341476)",0.179194682864,
9703,683465,252000000000.0,"(97.767425111111095, 47.795318944444439, 25.573156222222224)",0.185909156833,
9704,683654,154000000000.0,"(99.47717563636364, 13.738900545454545, 63.168698909090907)",0.13083308945,
9705,683711,210000000000.0,"(92.95978606666668, 51.175654533333336, 52.650053199999995)",0.11067729995,
9706,683734,9898000000000.0,"(99.770692338048093, 64.146154387553025, 20.989871995756719)",0.476772945578,
9707,683759,294000000000.0,"(94.486354428571417, 53.371999190476195, 48.456686238095223)",0.13901569467,
9708,683827,238000000000.0,"(90.127575941176488, 48.895698117647065, 41.497302588235293)",0.122492040895,
9709,683829,168000000000.0,"(93.424823249999989, 37.034319583333335, 43.883900583333336)",0.146524927699,
9710,684109,448000000000.0,"(98.62361581250002, 65.779167406249996, 47.801656624999993)",0.170367417898,
9711,684166,266000000000.0,"(101.46402426315788, 4.7090910526315781, 63.974692578947376)",0.117471716413,
9712,684356,406000000000.0,"(100.94124337931038, 23.253523310344828, 19.947084379310347)",0.183426897882,
9713,684527,462000000000.0,"(100.90210999999998, 25.586558030303028, 20.294195969696968)",0.232842136735,
9714,684656,364000000000.0,"(99.209820153846167, 60.518791923076918, 70.233735307692314)",0.129197146434,
9715,684709,756000000000.0,"(98.953407277777757, 36.549499444444443, 65.017581814814804)",0.2203085235,
9716,684753,854000000000.0,"(97.954855442622929, 53.659287508196705, 23.370050540983602)",0.187582537639,
9717,685049,644000000000.0,"(99.84271171739131, 22.196934760869564, 23.768585891304355)",0.162709804776,
9718,685058,658000000000.0,"(99.49553570212764, 46.990392276595735, 27.525804787234048)",0.234300265054,
9719,685068,182000000000.0,"(98.038291923076926, 34.484117076923084, 37.100453615384616)",0.105922580859,
9720,685190,280000000000.0,"(95.403944450000012, 48.566452149999989, 16.360257650000001)",0.224922923497,
9721,685219,728000000000.0,"(96.820349519230774, 54.688096192307697, 58.880268980769237)",0.244007474786,
9722,685236,224000000000.0,"(95.149480249999982, 64.043671500000016, 17.6537988125)",0.11356412835,
9723,685448,476000000000.0,"(94.916175558823539, 41.734273941176468, 39.824243823529407)",0.1283552395,
9724,685546,336000000000.0,"(97.459724791666659, 72.952666541666673, 39.318587374999993)",0.137399908862,
9725,685583,630000000000.0,"(101.04518784444444, 32.552046288888896, 67.46655617777779)",0.198116582004,
9726,685658,266000000000.0,"(95.508343263157897, 136.85590715789473, 50.863347736842108)",0.183333700632,
9727,685928,168000000000.0,"(99.803512499999997, 21.79466591666667, 65.557805583333334)",0.143380426993,
9728,685977,168000000000.0,"(100.24552091666668, 61.310233250000003, 70.528507250000004)",0.105559199225,
9729,685991,182000000000.0,"(98.070655846153841, 21.026010076923079, 32.100047000000004)",0.121484765913,
9730,686057,2114000000000.0,"(100.00152320529806, 44.961775701986767, 69.083839350993372)",0.275446895539,
9731,686071,5838000000000.0,"(100.842801441247, 50.651485378896865, 23.784812062350102)",0.332544275288,
9732,686166,2492000000000.0,"(101.41210838202245, 32.635568213483147, 4.9018177528089897)",0.441327041718,
9733,686284,546000000000.0,"(98.446984717948752, 59.866992641025639, 66.63247817948718)",0.164434256909,
9734,686304,2632000000000.0,"(101.18221872340426, 21.529239329787224, 52.948383010638317)",0.375037294237,
9735,686536,266000000000.0,"(99.417883263157862, 23.919712263157894, 55.100770368421045)",0.122025400305,
9736,686671,448000000000.0,"(98.590394500000031, 67.317060500000011, 22.656087343750002)",0.140868411464,
9737,686729,168000000000.0,"(95.623937833333329, 63.774498666666666, 18.315299583333331)",0.119178290319,
9738,686803,154000000000.0,"(99.852700727272747, 64.342895545454539, 21.727962545454545)",0.164109830577,
9739,686831,532000000000.0,"(98.297245263157876, 53.370273263157898, 70.271412947368432)",0.15637409875,
9740,686909,252000000000.0,"(101.61884433333331, 13.207464888888889, 6.7495994444444456)",0.0988874593477,
9741,686956,238000000000.0,"(99.888669647058833, 31.843753235294116, 11.448711176470589)",0.13122479048,
9742,687051,210000000000.0,"(94.435805799999997, 44.878049799999999, 38.425097000000008)",0.110694717134,
9743,687081,9646000000000.0,"(109.4370273164006, 70.115295126270027, 70.906633642960742)",0.476162881919,
9744,687169,462000000000.0,"(99.076752575757581, 34.202960363636379, 43.398118393939399)",0.157155615414,
9745,687255,168000000000.0,"(100.21393966666666, 39.341936750000002, 68.147726083333325)",0.105584040515,
9746,687359,434000000000.0,"(99.670028161290318, 7.8025435161290311, 62.824678322580667)",0.132732057375,
9747,687430,168000000000.0,"(98.551312166666662, 25.180683416666664, 56.333936250000001)",0.0974896053582,
9748,687458,4116000000000.0,"(102.01308101700684, 20.834052132653071, 19.750985656462586)",0.369030132122,
9749,687460,252000000000.0,"(95.514408111111095, 52.547011222222231, 37.97993938888888)",0.150343377296,
9750,687561,280000000000.0,"(98.78990739999999, 6.3425174499999999, 60.647011849999991)",0.195184290538,
9751,687764,182000000000.0,"(99.78610238461539, 32.074523000000006, 66.305145307692314)",0.131020095692,
9752,687773,182000000000.0,"(102.13965769230769, 11.995778692307692, 7.9120933076923077)",0.121249333816,
9753,687921,644000000000.0,"(101.48653826086957, 35.048580760869569, 68.470575065217417)",0.198505600633,
9754,687960,168000000000.0,"(96.064270083333327, 59.694863583333337, 34.342269166666675)",0.140774371333,
9755,687994,532000000000.0,"(99.408996289473691, 39.836207763157887, 13.724526657894737)",0.187014481935,
9756,688039,252000000000.0,"(101.56211433333334, 137.14352172222223, 66.048885722222224)",0.143810235166,
9757,688131,966000000000.0,"(106.56279647826088, 67.336070144927547, 70.333644826086953)",0.237916563251,
9758,688295,196000000000.0,"(99.089939071428574, 137.95529721428574, 39.87608771428571)",0.0865045246579,
9759,688353,504000000000.0,"(104.95253219444444, 65.686648722222216, 70.900349472222217)",0.181712600602,
9760,688408,224000000000.0,"(98.914562624999988, 64.489272124999985, 20.856931374999995)",0.259227894944,
9761,688425,2016000000000.0,"(99.690697388888921, 40.402187048611125, 19.527431319444453)",0.252497495857,
9762,688456,322000000000.0,"(98.263197478260849, 26.192107260869562, 33.71871069565217)",0.152708530201,
9763,688502,154000000000.0,"(101.09491727272729, 23.687328545454545, 51.383866363636365)",0.134634800392,
9764,688522,490000000000.0,"(100.52456079999997, 138.88594839999999, 41.223810285714286)",0.140423250324,
9765,688554,168000000000.0,"(98.031679750000009, 49.654629166666673, 51.724531166666658)",0.111182020273,
9766,688557,574000000000.0,"(96.282198658536558, 67.589191414634143, 11.797275756097561)",0.156013100599,
9767,688619,252000000000.0,"(98.5839225, 39.153817888888888, 65.536281166666669)",0.127886960905,
9768,688922,1764000000000.0,"(104.96394320634928, 141.00258950793651, 66.791659119047608)",0.226337037792,yes
9769,689063,532000000000.0,"(99.881886105263177, 48.009587789473684, 25.913292894736831)",0.164191500967,
9770,689151,154000000000.0,"(102.07346545454544, 40.794616363636351, 32.798293636363638)",0.193330416193,
9771,689167,182000000000.0,"(97.952877230769218, 48.35212184615385, 50.378057461538461)",0.0954754195274,
9772,689223,224000000000.0,"(97.900542687499993, 43.896104375, 46.570516124999997)",0.111213857669,
9773,689263,182000000000.0,"(100.55058869230768, 44.825616384615387, 30.344004230769233)",0.214936496011,
9774,689299,266000000000.0,"(98.714999526315793, 138.52817821052631, 42.761797684210528)",0.166125871692,
9775,689334,994000000000.0,"(99.338898591549295, 53.234888056338029, 57.073316408450701)",0.25506583674,
9776,689352,154000000000.0,"(98.355063727272722, 72.282356909090907, 40.39391445454546)",0.0811664583981,
9777,689418,364000000000.0,"(102.34112076923076, 6.326939461538462, 22.253126576923076)",0.18372281177,
9778,689450,252000000000.0,"(100.45137561111113, 133.139028, 63.390185944444433)",0.206276352497,
9779,689537,336000000000.0,"(98.877430625000002, 20.703137166666668, 32.389345583333338)",0.1086468078,
9780,689576,336000000000.0,"(99.427207291666676, 32.192527375000004, 19.799420208333334)",0.214004787379,
9781,689728,294000000000.0,"(99.348155714285696, 139.023258, 41.401999809523808)",0.130813922406,
9782,689762,560000000000.0,"(105.35491267500001, 66.95376109999998, 70.571452149999985)",0.168532659617,
9783,689826,224000000000.0,"(101.57103581249999, 132.7354765, 15.494372)",0.139573957627,
9784,689976,154000000000.0,"(98.456658090909102, 55.799206818181808, 44.035075363636359)",0.115475538437,
9785,689993,266000000000.0,"(98.160626368421049, 56.363414210526308, 21.028851157894735)",0.185506840883,
9786,690018,154000000000.0,"(99.233517545454546, 36.942138000000007, 43.816029636363638)",0.163650544442,
9787,690130,252000000000.0,"(100.9284133888889, 136.89144133333335, 63.671742111111115)",0.11333827222,
9788,690170,378000000000.0,"(98.165725370370367, 53.756031407407413, 21.750470925925928)",0.190407065234,
9789,690205,154000000000.0,"(104.22200563636365, 4.4558015454545457, 1.4333688181818183)",0.122213168423,
9790,690207,490000000000.0,"(98.70858945714285, 135.87042797142857, 52.359709857142853)",0.141725590568,
9791,690316,448000000000.0,"(101.26772737499999, 39.264381999999998, 9.8705858437499998)",0.150622362508,
9792,690395,252000000000.0,"(95.112376777777783, 54.70509633333333, 18.541276055555556)",0.12462253592,
9793,690499,196000000000.0,"(100.72110978571428, 50.348212785714288, 24.973711357142857)",0.126005923281,
9794,690510,532000000000.0,"(96.847746421052619, 68.068627105263161, 12.011764578947373)",0.241965524029,
9795,690591,266000000000.0,"(100.04064857894737, 23.50864142105263, 59.162660263157896)",0.152432469299,
9796,690698,196000000000.0,"(104.09697571428569, 15.365561785714286, 51.396696142857138)",0.129543612289,
9797,690716,308000000000.0,"(99.74348927272726, 0.74775327272727277, 24.890659681818182)",0.113043659343,
9798,690726,168000000000.0,"(101.35801624999999, 56.890708583333328, 49.463125166666657)",0.173787967407,
9799,690879,672000000000.0,"(101.04056954166668, 56.486953229166652, 49.237724145833333)",0.190831889905,
9800,691108,728000000000.0,"(102.18309590384617, 58.375434923076938, 72.405198942307692)",0.235358844768,
9801,691137,21014000000000.0,"(105.73040538907398, 136.76212394137229, 64.962101708194481)",0.58073842137,
9802,691142,168000000000.0,"(97.862671666666657, 60.009262916666664, 66.696992999999992)",0.094567383779,
9803,691161,168000000000.0,"(104.23021958333332, 13.790668583333334, 49.628160500000007)",0.140278751525,
9804,691228,308000000000.0,"(100.48687977272725, 51.669136545454542, 60.355808681818189)",0.104740630623,
9805,691237,1582000000000.0,"(102.29998402654866, 28.730719088495569, 37.582386946902645)",0.283577095016,
9806,691269,448000000000.0,"(102.48247284374999, 63.653753781249989, 60.235097093749999)",0.157448835007,
9807,691398,154000000000.0,"(100.481906, 16.94661409090909, 55.239657636363631)",0.138674932264,
9808,691473,630000000000.0,"(99.573050599999988, 35.094437866666674, 19.486623044444446)",0.131163883224,
9809,691610,210000000000.0,"(100.95060119999999, 35.315533200000004, 35.059054533333338)",0.170098011243,
9810,691624,2016000000000.0,"(107.16420189583326, 7.4646724097222217, 2.6816816805555552)",0.252047133289,
9811,691693,1778000000000.0,"(99.948466070866175, 44.409178236220477, 47.442183811023618)",0.278638461452,
9812,691756,588000000000.0,"(102.62657385714286, 22.872484952380955, 49.069250071428563)",0.198643146042,
9813,691795,784000000000.0,"(100.94481896428567, 51.087415517857146, 54.770288035714294)",0.234723253595,
9814,691828,224000000000.0,"(101.008893375, 61.913969125000001, 70.646846312499989)",0.158734757857,
9815,691841,714000000000.0,"(99.853360352941181, 56.982758470588223, 22.159902745098034)",0.17920575223,
9816,692083,1148000000000.0,"(102.29026319512199, 31.278780353658526, 69.258823597560948)",0.219589369359,
9817,692087,2800000000000.0,"(98.635222910000081, 55.595077789999998, 19.291641615)",0.322704728252,
9818,692173,336000000000.0,"(102.69533412499999, 1.0607692499999999, 25.915689875000002)",0.264260089586,
9819,692287,252000000000.0,"(101.54964094444443, 55.359910666666664, 30.737201666666675)",0.0806734717822,
9820,692302,518000000000.0,"(103.90716324324326, 15.994047783783786, 51.516551000000007)",0.147374547951,
9821,692320,154000000000.0,"(99.042087272727272, 51.914398272727276, 3.5956484545454543)",0.213669366411,
9822,692343,210000000000.0,"(100.95064046666668, 45.097686466666666, 29.319139000000003)",0.130683301934,
9823,692491,154000000000.0,"(101.19779481818182, 30.34470736363636, 39.59864427272727)",0.12605121199,
9824,692497,336000000000.0,"(97.673751500000023, 60.703339750000005, 20.366622750000005)",0.126400525863,
9825,692591,2058000000000.0,"(107.57075891836733, 67.211598326530634, 46.766751823129233)",0.281066428578,
9826,692649,462000000000.0,"(101.06964666666667, 27.78618821212121, 35.546554727272721)",0.136075254297,
9827,692704,546000000000.0,"(99.732209051282027, 38.667817410256418, 19.372131410256404)",0.132122112704,
9828,692771,252000000000.0,"(101.53754427777778, 6.4032834444444449, 61.544422388888883)",0.172944699036,
9829,692806,322000000000.0,"(105.13274486956522, 135.83790586956519, 64.943187217391326)",0.23788715465,
9830,692849,2254000000000.0,"(102.28647040993793, 134.04917964596268, 17.536539813664589)",0.246167302219,
9831,692883,476000000000.0,"(101.3137936764706, 32.482126735294116, 15.148873764705888)",0.146132649846,
9832,692940,196000000000.0,"(105.98459621428572, 67.70736742857143, 50.914103642857135)",0.144319241705,
9833,692978,294000000000.0,"(100.61063228571427, 60.453223285714287, 69.448587285714282)",0.116790134556,
9834,693038,3822000000000.0,"(103.77517394139194, 131.58614659340662, 30.478022714285725)",0.395808874708,
9835,693121,1400000000000.0,"(104.45123489999997, 139.53578307999996, 40.023515020000012)",0.249995401196,
9836,693152,224000000000.0,"(103.65974050000001, 141.125974625, 40.96664381250001)",0.168845927927,yes
9837,693227,210000000000.0,"(99.052645799999993, 46.271625599999993, 69.376369199999999)",0.167482928708,
9838,693260,196000000000.0,"(100.87621028571429, 136.36012478571431, 58.752825214285721)",0.135014792197,
9839,693293,1232000000000.0,"(101.02251253409091, 46.023640102272736, 26.571485409090904)",0.313536329333,
9840,693373,168000000000.0,"(100.4725165, 52.282912916666653, 65.642150833333332)",0.116323235872,
9841,693474,224000000000.0,"(101.15250393749999, 59.429352812499985, 34.961928875000005)",0.12708912188,
9842,693499,714000000000.0,"(101.51054570588232, 32.895963921568629, 14.5262098627451)",0.219969414504,
9843,693516,196000000000.0,"(100.95394507142855, 50.233625571428568, 20.867812285714283)",0.187253795066,
9844,693524,182000000000.0,"(105.76201030769229, 69.201166000000001, 55.45387723076923)",0.114757876205,
9845,693535,154000000000.0,"(100.07722754545453, 46.715982181818184, 50.189438727272723)",0.133067623328,
9846,693702,462000000000.0,"(101.39071772727272, 33.710119454545449, 13.859667424242424)",0.29596300462,
9847,693719,308000000000.0,"(102.93264313636365, 59.391919818181812, 73.218742272727269)",0.126851127748,
9848,693816,224000000000.0,"(102.96786968750001, 64.026009562499979, 53.0394846875)",0.135455844166,
9849,693881,9800000000000.0,"(104.82923627571429, 14.908514085714282, 18.806908598571443)",0.463732770311,
9850,693904,1022000000000.0,"(104.06435050684929, 20.859002054794519, 16.803622041095892)",0.205597541433,
9851,693945,154000000000.0,"(107.28287018181818, 7.9074241818181807, 69.226704000000012)",0.132209927279,
9852,693990,252000000000.0,"(98.50871161111111, 51.506010500000002, 4.4312601111111114)",0.2156702442,
9853,694122,280000000000.0,"(103.03915515000001, 3.7355737499999995, 64.72621685)",0.15351337218,
9854,694132,266000000000.0,"(98.603862842105272, 60.005265052631579, 19.955931631578956)",0.14517621508,
9855,694141,588000000000.0,"(108.40584245238092, 68.744406952380942, 70.595581976190473)",0.149079142816,
9856,694269,350000000000.0,"(102.50745287999999, 52.47792216000002, 26.416095439999999)",0.183073334335,
9857,694298,392000000000.0,"(103.8231365, 16.397295500000002, 28.820748785714283)",0.243484435528,
9858,694493,490000000000.0,"(103.15661402857144, 24.375647428571423, 45.582614657142855)",0.152438228935,
9859,694588,546000000000.0,"(107.46362930769229, 8.772542307692305, 69.822647974358972)",0.166694993146,
9860,694603,182000000000.0,"(101.1337546153846, 135.12876761538465, 17.976713846153849)",0.150617317023,
9861,694621,336000000000.0,"(107.49281816666667, 2.9087105833333329, 67.350945541666675)",0.154527239191,
9862,694674,1232000000000.0,"(108.0247071477273, 67.592857999999993, 48.577521897727259)",0.208156022186,
9863,694709,1428000000000.0,"(106.74984765686278, 6.4771739313725503, 23.120090725490204)",0.204790913568,
9864,694713,210000000000.0,"(102.46605826666665, 23.636403399999999, 14.625429533333335)",0.129946884183,
9865,694789,308000000000.0,"(102.26161740909089, 60.836280363636362, 68.853509772727278)",0.183183993238,
9866,694795,182000000000.0,"(103.00044892307695, 28.094245153846153, 37.590650153846148)",0.144179167222,
9867,694831,616000000000.0,"(103.63708268181821, 26.746679613636356, 39.713232954545454)",0.184654521903,
9868,694854,448000000000.0,"(99.094430281249984, 51.697453468750005, 11.8824846875)",0.240419951234,
9869,694860,448000000000.0,"(101.44628000000002, 47.846981937500004, 52.536085093749982)",0.144297810219,
9870,694878,2506000000000.0,"(107.98182781005582, 141.05472638547482, 65.451150318435765)",0.242525702753,yes
9871,695005,434000000000.0,"(100.1043148387097, 42.395450322580636, 17.105621838709681)",0.162819832729,
9872,695044,196000000000.0,"(99.051950357142871, 53.428712571428569, 15.1886215)",0.156652857405,
9873,695075,1512000000000.0,"(101.6735151851852, 43.802017546296305, 14.250064796296291)",0.257680455735,
9874,695084,210000000000.0,"(105.61767579999999, 5.2236707333333321, 58.893493200000009)",0.146193455736,
9875,695132,574000000000.0,"(107.32338304878047, 64.713375609756113, 45.133084536585365)",0.196392206867,
9876,695234,2660000000000.0,"(108.36712519473681, 7.599733568421053, 48.54806496842108)",0.251258548072,
9877,695260,616000000000.0,"(100.90864268181818, 41.442675886363638, 41.117207249999986)",0.317311372006,
9878,695407,280000000000.0,"(100.43509710000001, 49.79760795, 53.418951950000007)",0.0968627878428,
9879,695457,196000000000.0,"(105.8701585714286, 66.8084732857143, 64.496753214285718)",0.125307397543,
9880,695485,238000000000.0,"(100.85584752941175, 47.316871058823544, 51.638556882352951)",0.126207809997,
9881,695498,476000000000.0,"(99.688414029411774, 41.148774852941173, 20.470814558823527)",0.180192063885,
9882,695616,476000000000.0,"(98.36675952941178, 70.465332499999988, 12.887907617647061)",0.176755032252,
9883,695864,210000000000.0,"(109.284402, 70.636379066666663, 72.101501000000013)",0.139917011579,
9884,695870,812000000000.0,"(107.98478224137932, 71.487372586206888, 47.978974706896551)",0.164630129459,
9885,695932,168000000000.0,"(107.15871425000002, 6.3372672499999991, 68.825846416666664)",0.146477642305,
9886,695982,938000000000.0,"(104.96722552238809, 41.58322959701492, 32.388488716417903)",0.435191741632,
9887,696014,1428000000000.0,"(102.09485643137256, 22.198183578431376, 19.947363323529409)",0.277052743092,
9888,696040,210000000000.0,"(100.77845306666664, 29.393812200000006, 18.113623666666665)",0.144869963418,
9889,696226,294000000000.0,"(105.15187071428571, 140.84183461904763, 41.454599142857141)",0.188666102144,
9890,696268,252000000000.0,"(100.77745694444442, 48.846850444444449, 16.309936722222222)",0.15406065008,
9891,696271,1176000000000.0,"(108.53787809523807, 67.274589595238083, 47.598195583333343)",0.21094604049,
9892,696406,154000000000.0,"(106.10283118181819, 61.451846363636356, 48.851749272727268)",0.10764137711,
9893,696444,182000000000.0,"(100.28586107692308, 42.918148076923075, 46.675739615384614)",0.117867250413,
9894,696466,294000000000.0,"(99.088757380952387, 66.159823761904775, 20.214465666666666)",0.162519250543,
9895,696578,308000000000.0,"(109.57462586363637, 133.4982736818182, 12.260278545454547)",0.1532206147,
9896,696691,154000000000.0,"(99.020876818181804, 52.663273363636378, 4.9397961818181821)",0.111096297866,
9897,696737,1358000000000.0,"(107.90684888659796, 0.095346422680412352, 65.454407298969059)",0.275450665086,yes
9898,696749,238000000000.0,"(100.88420635294118, 43.549086588235291, 30.670384764705886)",0.170499956957,
9899,696777,168000000000.0,"(110.17702033333335, 71.15464466666667, 70.067684166666666)",0.158148728179,
9900,696791,672000000000.0,"(104.90985789583333, 73.596912020833358, 26.35696464583333)",0.444446091451,
9901,696806,224000000000.0,"(102.92888212500002, 62.276550937499991, 69.354982937500012)",0.134718276526,
9902,696961,700000000000.0,"(110.48461621999999, 138.31590426, 7.7390634599999997)",0.209882230565,
9903,697070,182000000000.0,"(107.39637753846154, 4.246323461538462, 24.928756230769224)",0.116750873342,
9904,697093,2926000000000.0,"(109.18534371770339, 139.20606120095692, 34.884185708133984)",0.335218762468,
9905,697099,448000000000.0,"(105.37473193749999, 53.741012062499983, 72.313503499999996)",0.237256723502,
9906,697219,280000000000.0,"(106.28479039999998, 3.4862538000000001, 61.14882459999999)",0.110186315112,
9907,697338,490000000000.0,"(107.35322177142857, 4.7388102571428563, 44.604814457142865)",0.270701218568,
9908,697458,266000000000.0,"(100.53580321052632, 59.720881526315786, 22.179580157894737)",0.121931744534,
9909,697732,154000000000.0,"(101.37215563636364, 36.792220181818188, 64.370574909090919)",0.105657119199,
9910,697777,182000000000.0,"(101.74730023076924, 62.697380923076921, 2.0119666153846154)",0.161063258381,
9911,697846,168000000000.0,"(108.91363083333333, 6.7457287500000005, 53.058357333333333)",0.182495830051,
9912,697881,714000000000.0,"(107.394769254902, 13.581589509803919, 72.032999352941189)",0.224997511104,
9913,697913,294000000000.0,"(106.42441552380954, 60.756160190476187, 37.17038647619048)",0.149274782782,
9914,697946,224000000000.0,"(105.47243031249999, 15.491452312499998, 18.030987125000003)",0.153177772436,
9915,698002,588000000000.0,"(109.5908601190476, 63.382753523809527, 47.665566904761896)",0.190828560237,
9916,698080,336000000000.0,"(108.16487825000002, 6.1163395833333345, 55.331857541666658)",0.116414913496,
9917,698104,434000000000.0,"(104.395082, 18.064173903225804, 29.446210774193553)",0.161144147136,
9918,698108,392000000000.0,"(109.86092235714285, 138.62713028571429, 6.4215221785714292)",0.183601269894,
9919,698113,364000000000.0,"(108.59739361538465, 137.51188780769232, 36.534689192307688)",0.167758360471,
9920,698143,210000000000.0,"(109.43884340000001, 70.815271600000003, 51.152069200000007)",0.113988209215,
9921,698306,154000000000.0,"(104.01020745454547, 61.069471818181817, 73.867466999999991)",0.0646439928225,
9922,698311,182000000000.0,"(105.47970692307693, 13.120162846153844, 51.862320000000004)",0.125111417333,
9923,698334,2478000000000.0,"(107.35413517514129, 8.3814486271186475, 21.601889276836147)",0.258330871399,
9924,698342,252000000000.0,"(104.97727683333333, 21.021276444444446, 3.726221555555556)",0.159584451136,
9925,698346,196000000000.0,"(102.4859405, 51.908122071428579, 57.169337142857145)",0.153268768823,
9926,698356,224000000000.0,"(104.06378837499999, 57.714197625000011, 68.191428625)",0.119727463651,
9927,698386,5838000000000.0,"(104.71986911510808, 64.656996050359737, 21.846896942446051)",0.407729635148,
9928,698389,224000000000.0,"(104.82086087499999, 62.650798375000008, 73.000989437499996)",0.138257351706,
9929,698610,182000000000.0,"(103.87877076923074, 19.641640384615382, 18.402340538461537)",0.108668883824,
9930,698740,182000000000.0,"(102.36003176923077, 26.54242738461538, 70.52609253846154)",0.169958474002,
9931,698772,266000000000.0,"(100.766316, 32.596626526315788, 68.296127210526308)",0.198431153511,
9932,698810,560000000000.0,"(100.475516, 48.368027374999997, 10.497221649999997)",0.168041715107,
9933,698934,224000000000.0,"(105.12955618749997, 24.080834875000001, 40.104569874999996)",0.126122782362,
9934,698970,252000000000.0,"(103.49708005555554, 54.417332333333334, 57.7957608888889)",0.142429344055,
9935,699022,322000000000.0,"(106.98595395652173, 7.8589648695652174, 41.69241013043478)",0.143903606948,
9936,699040,5334000000000.0,"(112.02957577952746, 133.96392294750655, 12.343897312335955)",0.444560563137,
9937,699088,182000000000.0,"(108.75089215384615, 0.77138484615384617, 14.003514076923079)",0.15059907938,
9938,699114,196000000000.0,"(101.60481478571428, 50.867696714285721, 53.024856642857152)",0.129291800703,
9939,699130,462000000000.0,"(107.1657913939394, 16.888702363636359, 39.874792939393927)",0.158421892265,
9940,699414,168000000000.0,"(105.06539158333332, 133.02319841666667, 18.098731999999998)",0.162736431396,
9941,699484,280000000000.0,"(107.0236424, 6.3098093500000001, 23.93277475)",0.103054028749,
9942,699540,168000000000.0,"(105.97937899999999, 132.87962208333332, 17.6300755)",0.120467439002,
9943,699726,10486000000000.0,"(107.43721357676914, 15.293116886515353, 18.347276660881196)",0.470817455472,
9944,699822,182000000000.0,"(101.32944784615384, 38.523366384615386, 9.7333436923076917)",0.120671853493,
9945,699883,168000000000.0,"(103.63455625, 52.037681249999999, 58.151260083333341)",0.146487585891,
