,x,y,z,flag
31221,21.66,134.99,34.84,20441.0
31222,11.8,55.37,109.3,20442.0
31223,46.12,50.93,26.97,20443.0
31224,7.76,41.18,27.2,20444.0
31225,52.68,53.47,75.33,20445.0
31226,107.3,100.38,68.53,20446.0
31227,136.79,34.44,92.18,18084.0
31228,86.29,64.36,12.4,20447.0
31229,94.04,96.04,102.72,2064.0
31230,116.03,134.69,55.65,5704.0
31231,105.23,15.11,18.29,4411.0
31232,1.1,85.61,83.11,18703.0
31233,112.42,112.36,12.06,4575.0
31234,39.9,24.07,16.79,20448.0
31235,9.93,131.18,20.39,500.0
31236,12.09,60.54,53.28,746.0
31237,23.81,7.05,26.4,1888.0
31238,138.3,102.27,7.33,20449.0
31239,76.92,47.07,91.41,2434.0
31240,117.01,59.55,33.3,20450.0
31241,37.13,33.29,84.27,5658.0
31242,115.13,101.82,79.6,6247.0
31243,139.13,101.99,8.56,333.0
31244,39.58,126.61,9.56,20451.0
31245,5.07,24.51,113.03,20452.0
31246,57.82,22.01,124.89,16689.0
31247,5.0,20.63,90.42,20453.0
31248,52.64,116.44,40.84,20454.0
31249,56.49,71.73,62.63,1325.0
31250,22.09,96.39,74.2,3369.0
31251,115.02,56.65,129.77,1187.0
31252,45.63,52.62,37.36,2471.0
31253,88.42,55.75,137.3,20455.0
31254,15.73,50.72,113.49,20456.0
31255,51.24,111.36,139.45,415.0
31256,71.67,46.93,37.45,20457.0
31257,135.5,89.73,4.61,10870.0
31258,139.15,130.78,24.71,20458.0
31259,33.65,103.74,98.81,20459.0
31260,63.13,115.39,87.59,20460.0
31261,65.47,78.11,102.51,20461.0
31262,106.12,54.48,135.76,255.0
31263,2.36,6.7,62.76,84.0
31264,52.6,57.92,103.58,3249.0
31265,96.05,69.29,66.83,7084.0
31266,123.54,46.96,18.94,11927.0
31267,116.64,131.22,80.57,20462.0
31268,52.0,83.44,0.47,20463.0
31269,75.52,74.92,2.45,8319.0
31270,26.46,105.96,27.74,14893.0
31271,64.56,45.59,82.16,20464.0
31272,68.72,50.0,7.47,20465.0
31273,78.73,91.1,109.35,20466.0
31274,4.01,82.2,85.74,20467.0
31275,81.17,58.71,28.68,1030.0
31276,120.63,84.86,84.41,20468.0
31277,74.32,106.99,94.37,674.0
31278,108.81,124.95,127.03,902.0
31279,92.11,127.48,78.95,4814.0
31280,51.75,94.23,121.62,20469.0
31281,96.83,34.54,105.96,809.0
31282,109.71,108.76,3.61,13804.0
31283,91.21,116.09,84.65,3262.0
31284,18.25,108.8,13.44,20470.0
31285,3.69,18.26,116.33,20471.0
31286,61.62,54.17,83.4,20472.0
31287,104.88,132.11,28.07,20473.0
31288,58.77,45.36,22.1,20474.0
31289,114.12,140.52,12.26,20475.0
31290,24.91,117.57,1.51,20476.0
31291,18.48,119.68,48.54,745.0
31292,55.61,9.79,105.74,20477.0
31293,25.51,121.22,136.48,4951.0
31294,38.18,139.37,70.66,20478.0
31295,49.46,46.61,67.34,20479.0
31296,53.64,76.18,7.47,20480.0
31297,103.02,19.55,13.14,20481.0
31298,81.11,27.57,102.23,660.0
31299,64.86,75.25,107.27,20482.0
31300,125.1,89.6,1.58,20483.0
31301,69.5,46.02,37.33,17006.0
31302,44.5,97.55,91.0,20484.0
31303,137.36,51.8,65.13,20485.0
31304,47.09,99.25,17.41,20486.0
31305,115.42,18.66,128.74,20487.0
31306,38.31,54.21,84.2,4067.0
31307,18.99,97.91,82.39,20488.0
31308,88.92,116.76,83.07,20489.0
31309,92.59,4.62,89.24,20490.0
31310,69.73,67.99,10.17,20491.0
31311,2.13,82.77,81.73,20492.0
31312,21.15,1.8,56.17,1326.0
31313,34.75,74.48,78.46,20493.0
31314,61.05,89.19,36.1,20494.0
31315,26.65,87.61,21.01,2764.0
31316,114.65,56.42,129.98,1187.0
31317,109.96,120.15,17.82,4764.0
31318,59.73,43.0,67.33,11343.0
31319,81.15,58.75,28.27,1030.0
31320,24.69,5.15,25.51,1888.0
31321,40.03,56.75,41.31,20495.0
31322,119.15,53.39,24.54,20496.0
31323,115.64,15.57,87.22,4784.0
31324,51.24,44.04,33.21,6424.0
31325,113.88,10.79,50.08,20497.0
31326,1.54,56.25,112.46,2042.0
31327,53.65,119.98,77.41,20498.0
31328,101.75,80.1,42.92,20499.0
31329,10.12,98.39,123.67,20500.0
31330,122.96,114.85,89.85,20501.0
31331,1.6,17.21,88.09,20502.0
31332,1.68,83.95,48.35,9040.0
31333,55.0,68.95,8.35,20503.0
31334,66.23,96.66,22.91,16349.0
31335,95.4,34.45,106.27,809.0
31336,101.58,41.68,32.56,54.0
31337,9.25,132.82,85.55,12792.0
31338,125.09,103.89,129.9,20504.0
31339,57.67,23.69,136.39,20505.0
31340,99.48,40.21,32.11,20506.0
31341,99.76,73.57,23.87,8049.0
31342,60.28,46.39,25.38,20507.0
31343,8.19,2.03,65.86,20508.0
31344,18.96,82.16,51.87,20509.0
31345,18.33,130.81,90.5,8343.0
31346,92.84,127.96,131.4,20510.0
31347,79.36,89.79,42.03,20511.0
31348,117.42,111.95,22.92,265.0
31349,52.37,17.25,35.01,6534.0
31350,102.4,87.12,47.84,20512.0
31351,45.5,64.0,98.87,1675.0
31352,58.36,70.55,9.08,2379.0
31353,25.57,116.14,2.51,20513.0
31354,71.37,71.99,10.0,629.0
31355,117.57,99.22,7.59,20514.0
31356,114.96,15.41,86.98,4784.0
31357,12.24,139.14,25.97,20515.0
31358,37.61,3.29,99.08,20516.0
31359,37.93,63.0,139.87,20517.0
31360,90.66,133.42,93.27,1265.0
31361,95.33,71.39,124.65,20518.0
31362,140.55,102.65,118.59,20519.0
31363,1.04,73.17,48.91,8556.0
31364,138.04,7.62,43.08,20520.0
31365,45.15,72.93,82.13,20521.0
31366,70.19,49.26,85.52,20522.0
31367,56.74,137.35,126.9,1175.0
31368,46.58,19.24,31.24,20523.0
31369,90.53,69.76,95.06,1731.0
31370,92.33,128.45,78.99,4814.0
31371,134.77,57.98,112.29,20524.0
31372,140.34,84.46,128.35,20525.0
31373,96.67,58.31,77.87,756.0
31374,100.94,12.26,47.77,20526.0
31375,68.05,104.71,107.19,2047.0
31376,108.61,135.73,108.36,20527.0
31377,69.23,47.44,70.95,20528.0
31378,112.21,114.76,93.53,20529.0
31379,48.81,12.92,139.85,20530.0
31380,20.16,104.29,75.29,1711.0
31381,91.5,59.05,66.89,712.0
31382,134.44,86.82,7.91,4209.0
31383,68.02,136.17,72.66,146.0
31384,110.72,27.57,3.34,5088.0
31385,83.9,28.63,25.03,20531.0
31386,36.35,33.61,132.27,20532.0
31387,72.76,68.57,10.44,341.0
31388,57.72,47.23,72.47,4888.0
31389,7.9,115.25,17.85,1814.0
31390,24.09,2.85,68.17,20533.0
31391,15.68,51.27,115.33,803.0
31392,69.57,132.89,22.38,20534.0
31393,34.9,58.39,109.63,20535.0
31394,65.28,99.38,15.24,20536.0
31395,111.42,12.05,4.64,20537.0
31396,134.54,105.94,13.06,20538.0
31397,3.29,77.25,35.86,2396.0
31398,114.79,7.5,11.33,20539.0
31399,103.38,51.71,0.2,20540.0
31400,68.92,113.04,90.53,2044.0
31401,140.45,31.27,54.04,20541.0
31402,43.66,96.03,94.96,20542.0
31403,113.35,105.16,2.36,1425.0
31404,22.84,106.05,12.69,5639.0
31405,32.27,9.67,126.6,7371.0
31406,54.57,113.37,129.26,20543.0
31407,89.33,71.1,22.21,20544.0
31408,82.21,95.32,80.55,2803.0
31409,17.11,14.73,7.14,996.0
31410,87.7,106.33,97.81,20545.0
31411,124.43,130.61,86.81,18158.0
31412,135.61,6.64,84.59,20546.0
31413,64.94,95.82,22.97,5912.0
31414,66.58,137.75,83.63,12220.0
31415,40.48,140.3,84.42,20547.0
31416,67.28,133.09,32.89,330.0
31417,89.73,41.52,96.96,20548.0
31418,38.42,66.05,108.41,20549.0
31419,67.72,121.72,104.82,20550.0
31420,107.25,31.01,50.22,8126.0
31421,98.91,86.71,134.52,20551.0
31422,8.84,61.25,31.86,20552.0
31423,86.76,128.81,88.85,513.0
31424,32.1,83.89,55.43,533.0
31425,63.79,120.56,98.89,1622.0
31426,138.15,3.32,93.96,20553.0
31427,58.23,43.53,75.87,125.0
31428,24.01,81.63,12.65,706.0
31429,29.27,35.1,33.04,20554.0
31430,124.54,82.58,93.35,20555.0
31431,105.57,15.25,18.23,4411.0
31432,81.07,135.72,104.27,12532.0
31433,67.93,27.18,36.63,20556.0
31434,27.06,92.12,13.26,20557.0
31435,83.08,104.76,102.51,20558.0
31436,99.88,30.79,103.1,83.0
31437,53.49,124.0,136.72,188.0
31438,124.43,67.64,79.63,20559.0
31439,50.43,75.23,7.55,6810.0
31440,47.03,17.21,30.7,1778.0
31441,89.49,93.12,23.32,9835.0
31442,49.23,92.89,59.45,10376.0
31443,13.6,45.89,6.49,20560.0
31444,29.9,67.54,81.59,13169.0
31445,96.65,92.31,123.63,637.0
31446,47.28,100.7,75.95,20561.0
31447,126.24,102.34,125.69,2067.0
31448,90.66,119.62,124.98,5745.0
31449,133.14,4.5,77.77,140.0
31450,126.74,130.52,32.67,5169.0
31451,66.66,6.16,39.17,1696.0
31452,140.17,34.5,127.21,20562.0
31453,89.42,97.13,113.4,20563.0
31454,62.61,120.28,119.38,3633.0
31455,137.91,1.36,85.36,20564.0
31456,58.18,119.28,78.78,2912.0
31457,6.05,61.42,123.65,20565.0
31458,30.02,83.72,54.44,533.0
31459,80.24,128.11,91.65,92.0
31460,44.19,49.5,89.3,1999.0
31461,23.02,76.61,126.22,20566.0
31462,87.77,34.85,88.51,20567.0
31463,63.44,32.7,13.17,20568.0
31464,37.1,40.21,74.43,20569.0
31465,67.05,40.63,10.21,20570.0
31466,94.66,34.38,106.14,809.0
31467,85.93,49.62,43.42,20571.0
31468,93.45,88.47,89.14,20572.0
31469,36.45,76.73,82.84,20573.0
31470,57.45,46.52,72.8,4888.0
31471,5.23,68.1,32.01,15098.0
31472,45.53,89.68,97.06,20574.0
31473,45.14,63.77,98.95,1675.0
31474,6.44,90.23,79.27,20575.0
31475,45.84,47.92,43.17,20576.0
31476,12.87,78.68,42.4,20577.0
31477,54.55,14.21,106.74,8808.0
31478,12.48,56.16,49.83,2750.0
31479,46.07,47.12,45.43,20578.0
31480,54.4,41.82,33.51,20579.0
31481,54.16,16.19,114.27,4218.0
31482,87.29,77.59,26.98,20580.0
31483,38.82,2.2,77.18,20581.0
31484,68.7,40.8,119.54,20582.0
31485,62.74,106.34,127.62,20583.0
31486,123.16,135.4,24.03,250.0
31487,73.87,125.16,50.6,20584.0
31488,113.37,98.82,109.24,20585.0
31489,16.17,89.77,135.01,510.0
31490,38.08,118.45,7.51,10804.0
31491,83.71,129.8,78.29,6121.0
31492,73.36,106.56,101.55,18758.0
31493,97.25,123.77,19.18,1143.0
31494,12.26,59.85,1.73,20586.0
31495,22.31,86.86,22.96,9901.0
31496,71.05,128.95,23.51,20587.0
31497,59.09,128.74,122.6,14467.0
31498,56.47,43.89,1.17,20588.0
31499,84.42,120.06,84.53,26.0
31500,47.94,44.15,33.89,2317.0
31501,98.71,36.55,28.39,20589.0
31502,55.62,115.69,128.29,20590.0
31503,107.89,60.64,93.34,20591.0
31504,141.3,55.38,125.43,20592.0
31505,117.11,39.94,12.26,20593.0
31506,20.44,65.87,106.29,11677.0
31507,101.13,85.04,57.79,6980.0
31508,41.85,99.57,130.95,20594.0
31509,114.88,57.98,11.6,20595.0
31510,112.13,77.91,77.96,20596.0
31511,31.29,106.52,123.47,20597.0
31512,96.12,17.79,52.18,20598.0
31513,54.96,39.76,84.83,20599.0
31514,32.06,63.8,2.35,20600.0
31515,102.5,97.72,129.44,20601.0
31516,135.53,108.09,69.99,20602.0
31517,29.26,136.36,59.75,171.0
31518,0.69,107.01,127.1,20603.0
31519,11.54,122.97,10.31,20604.0
31520,61.26,107.04,83.12,20605.0
31521,124.04,80.92,79.9,20606.0
31522,73.55,52.62,59.15,20607.0
31523,12.12,9.45,64.08,20608.0
31524,114.5,63.92,94.89,20609.0
31525,117.1,81.73,36.29,20610.0
31526,54.73,105.25,140.92,20611.0
31527,72.83,130.76,125.49,20612.0
31528,138.02,141.02,35.49,20613.0
31529,83.84,123.03,30.2,20614.0
31530,51.65,122.43,6.0,1249.0
31531,71.36,72.05,9.93,629.0
31532,97.99,51.58,69.61,346.0
31533,63.12,121.23,117.43,550.0
31534,24.95,20.64,101.38,20615.0
31535,70.32,56.96,10.92,9373.0
31536,41.58,29.57,52.07,20616.0
31537,84.2,44.87,116.5,20617.0
31538,22.61,64.64,76.53,20618.0
31539,99.85,81.95,58.3,20619.0
31540,31.61,140.92,71.56,1121.0
31541,67.2,61.73,140.48,16932.0
31542,97.6,20.61,118.06,20620.0
31543,114.78,131.88,113.68,11749.0
31544,14.18,123.92,44.33,20621.0
31545,40.99,80.07,21.15,20622.0
31546,91.6,11.64,1.5,20623.0
31547,32.37,28.57,73.67,20624.0
31548,101.93,42.12,31.82,54.0
31549,13.35,132.06,88.71,20625.0
31550,40.14,66.86,26.04,20626.0
31551,131.64,129.12,103.05,1946.0
31552,57.9,79.96,20.77,20627.0
31553,33.37,84.34,58.9,20098.0
31554,21.3,104.2,82.84,20628.0
31555,69.03,114.51,2.38,20629.0
31556,123.43,133.85,24.05,250.0
31557,136.24,18.8,99.72,580.0
31558,5.64,128.52,11.3,6925.0
31559,14.26,41.72,27.41,20630.0
31560,68.54,2.34,27.56,760.0
31561,13.7,90.48,45.57,15847.0
31562,131.6,127.73,95.56,4077.0
31563,16.39,26.81,33.6,1304.0
31564,14.54,78.01,38.29,126.0
31565,117.27,56.68,140.22,8270.0
31566,81.82,93.62,112.15,229.0
31567,0.85,85.56,30.5,20631.0
31568,101.68,130.27,13.79,418.0
31569,24.78,80.25,18.18,20632.0
31570,58.67,43.24,85.24,52.0
31571,101.44,65.2,86.58,2073.0
31572,27.46,38.52,24.89,20633.0
31573,83.82,22.25,20.67,20634.0
31574,135.7,64.79,31.79,20635.0
31575,51.14,42.68,118.31,20636.0
31576,102.51,105.77,1.56,20637.0
31577,127.6,80.88,60.91,1276.0
31578,58.61,70.31,8.35,2379.0
31579,128.03,103.39,3.01,20638.0
31580,98.29,71.28,63.4,20639.0
31581,38.18,60.91,91.9,20640.0
31582,10.78,112.04,70.31,8164.0
31583,39.49,63.16,107.35,20641.0
31584,1.66,140.33,120.76,20642.0
31585,69.78,11.42,3.51,20643.0
31586,0.5,73.65,44.25,20644.0
31587,31.81,70.48,125.75,20645.0
31588,21.97,88.69,1.52,20646.0
31589,20.84,138.66,83.51,20647.0
31590,49.8,18.24,110.15,20648.0
31591,130.12,130.52,100.92,6313.0
31592,75.91,96.47,77.46,20649.0
31593,36.57,61.65,113.99,20650.0
31594,55.28,56.66,54.39,20651.0
31595,122.42,114.73,122.5,20652.0
31596,123.54,51.38,3.33,20653.0
31597,70.7,137.8,24.14,20654.0
31598,83.07,3.69,81.19,1591.0
31599,81.73,133.56,43.61,20655.0
31600,33.75,50.08,8.67,20656.0
31601,67.99,72.5,44.38,20657.0
31602,58.16,141.09,137.51,20658.0
31603,99.32,50.98,3.65,2886.0
31604,72.44,106.34,41.84,7269.0
31605,82.37,87.25,36.25,27.0
31606,98.4,49.34,5.13,1386.0
31607,31.51,136.79,7.95,20659.0
31608,106.51,117.24,15.76,540.0
31609,127.05,68.65,76.12,965.0
31610,110.33,50.71,47.37,20660.0
31611,53.55,73.99,90.15,551.0
31612,119.32,32.24,87.62,20661.0
31613,138.44,80.08,11.75,20662.0
31614,81.28,83.87,108.43,20663.0
31615,29.46,48.2,110.53,20664.0
31616,103.16,101.03,136.16,20665.0
31617,120.38,84.32,85.47,830.0
31618,99.6,31.66,103.38,83.0
31619,84.99,91.37,113.35,20666.0
31620,127.58,125.67,134.58,20667.0
31621,106.22,47.41,106.31,20668.0
31622,7.09,73.77,0.47,20669.0
31623,108.77,43.39,105.69,934.0
31624,18.8,78.56,104.28,5320.0
31625,75.0,100.87,93.52,20670.0
31626,64.82,16.18,5.52,20671.0
31627,35.72,68.2,28.32,20672.0
31628,40.33,126.35,27.43,20673.0
31629,127.86,105.02,13.25,11822.0
31630,13.62,70.53,108.3,20674.0
31631,50.79,2.16,19.37,20675.0
31632,49.79,89.32,75.62,1378.0
31633,58.17,43.68,75.56,125.0
31634,49.05,38.47,133.01,20676.0
31635,2.65,10.7,94.73,20677.0
31636,130.73,55.61,80.93,9347.0
31637,119.21,73.84,65.8,17389.0
31638,2.53,110.85,73.92,20678.0
31639,133.88,116.15,74.75,20679.0
31640,134.15,88.07,85.24,20680.0
31641,25.56,68.72,116.98,20.0
31642,109.17,139.24,34.9,4969.0
31643,62.71,54.16,2.67,20681.0
31644,99.45,87.06,52.86,20682.0
31645,13.51,14.71,94.29,20683.0
31646,62.83,5.12,44.3,222.0
31647,127.21,103.04,124.59,20684.0
31648,109.88,61.88,104.94,10794.0
31649,49.15,21.9,104.87,20685.0
31650,110.0,108.28,79.61,20686.0
31651,48.04,55.24,80.12,6318.0
31652,129.73,79.97,60.86,1276.0
31653,109.04,116.05,12.49,2679.0
31654,118.92,124.21,42.76,20687.0
31655,45.16,76.62,67.92,20688.0
31656,57.15,55.64,106.91,1973.0
31657,88.07,95.27,6.73,20689.0
31658,118.12,103.57,138.63,11330.0
31659,105.76,88.39,18.31,20690.0
31660,141.25,7.32,91.04,20691.0
31661,89.04,139.41,12.37,6609.0
31662,27.61,3.07,70.12,10027.0
31663,108.65,8.7,9.45,20692.0
31664,69.88,110.11,96.04,20693.0
31665,12.41,27.72,33.96,10868.0
31666,33.75,74.01,85.25,16723.0
31667,52.72,109.97,44.49,20694.0
31668,129.13,83.85,109.55,20695.0
31669,38.39,54.24,84.69,4067.0
31670,97.96,87.38,130.98,20696.0
31671,22.02,85.64,23.68,2035.0
31672,13.83,76.64,38.83,126.0
31673,54.36,124.31,136.65,188.0
31674,53.58,19.67,132.72,20697.0
31675,57.99,24.95,118.43,20698.0
31676,56.95,132.54,127.46,20699.0
31677,121.31,79.07,118.12,20700.0
31678,8.47,112.93,98.38,20701.0
31679,63.4,63.93,22.07,20702.0
31680,83.04,95.85,107.79,1348.0
31681,35.02,51.15,113.08,20703.0
31682,91.43,67.78,113.55,20704.0
31683,59.51,120.31,24.82,20705.0
31684,113.68,105.41,1.58,1425.0
31685,131.88,76.12,101.67,414.0
31686,108.78,134.48,21.5,20706.0
31687,113.07,69.85,77.9,20707.0
31688,99.58,64.18,21.03,512.0
31689,60.22,89.62,77.04,15156.0
31690,29.99,67.38,81.75,13169.0
31691,125.61,133.04,96.02,20708.0
31692,122.53,96.26,121.65,20709.0
31693,104.19,94.0,65.07,20710.0
31694,67.85,51.37,65.82,13654.0
31695,64.79,138.77,93.55,20711.0
31696,28.69,118.14,104.2,20712.0
31697,87.59,24.31,133.69,20713.0
31698,102.14,50.63,71.45,8906.0
31699,67.56,135.59,71.54,146.0
31700,101.34,41.57,32.9,54.0
31701,48.53,35.38,73.41,20714.0
31702,107.36,13.14,79.06,20715.0
31703,3.23,123.13,110.53,20716.0
31704,111.07,125.96,42.44,20717.0
31705,113.2,69.34,76.88,1932.0
31706,35.99,99.37,114.24,20718.0
31707,81.54,59.78,32.18,20719.0
31708,1.61,54.76,90.74,4671.0
31709,97.58,32.75,106.34,2329.0
31710,89.25,11.29,112.21,20720.0
31711,110.03,90.7,87.45,20721.0
31712,26.11,96.2,8.67,20722.0
31713,135.14,74.88,46.4,20723.0
31714,114.98,105.2,2.06,1425.0
31715,122.58,62.62,7.19,20724.0
31716,15.35,41.5,111.38,20725.0
31717,34.87,138.73,59.36,16600.0
31718,71.99,44.35,136.57,20726.0
31719,9.1,41.83,84.57,20727.0
31720,90.16,110.23,36.78,20728.0
31721,55.49,35.14,48.7,20729.0
31722,45.06,15.83,26.83,3774.0
31723,85.97,120.41,88.95,20730.0
31724,30.42,88.22,133.02,14087.0
31725,51.27,10.95,42.26,20731.0
31726,103.37,93.04,48.63,20732.0
31727,33.72,67.4,53.29,20733.0
31728,58.32,49.49,104.88,755.0
31729,65.06,125.9,39.24,6373.0
31730,121.39,108.52,127.61,2377.0
31731,93.75,74.72,84.91,20734.0
31732,111.96,19.8,6.38,20735.0
31733,45.54,65.8,78.34,13377.0
31734,105.3,2.36,110.17,20736.0
31735,66.78,58.39,52.27,162.0
31736,17.1,73.81,35.7,20737.0
31737,55.16,124.93,131.17,1382.0
31738,66.75,137.25,66.76,1876.0
31739,48.72,81.25,72.67,142.0
31740,66.51,0.36,33.18,20738.0
31741,84.59,96.13,102.3,20739.0
31742,65.64,118.42,104.45,20740.0
31743,5.03,75.85,54.88,889.0
31744,80.48,35.76,130.99,20741.0
31745,76.8,78.74,50.28,20742.0
31746,25.16,91.96,51.18,4624.0
31747,60.32,78.25,16.17,20743.0
31748,39.26,65.7,140.84,2569.0
31749,3.63,37.47,18.05,20744.0
31750,39.63,22.58,108.61,20745.0
31751,12.34,55.01,83.66,20746.0
31752,29.51,117.66,104.6,20747.0
31753,48.76,1.81,74.46,19108.0
31754,84.69,59.98,98.53,20748.0
31755,56.82,56.44,110.0,20749.0
31756,87.14,15.78,8.27,4003.0
31757,65.11,136.71,92.36,3040.0
31758,89.59,52.33,26.14,20750.0
31759,68.37,132.34,87.95,20751.0
31760,124.11,84.57,61.92,120.0
31761,35.56,37.37,30.76,9557.0
31762,48.77,9.47,96.18,20752.0
31763,5.59,76.45,84.4,20753.0
31764,60.1,123.39,125.02,252.0
31765,41.8,10.75,43.04,20754.0
31766,61.98,121.43,82.31,20755.0
31767,113.17,114.85,40.73,20756.0
31768,114.57,57.07,3.49,9642.0
31769,13.41,60.38,53.58,16591.0
31770,113.87,55.2,3.33,20757.0
31771,90.34,46.95,25.38,20758.0
31772,7.82,56.05,6.78,8262.0
31773,115.42,55.46,108.96,20759.0
31774,84.91,40.41,108.1,20760.0
31775,89.24,137.34,26.45,594.0
31776,14.81,107.32,77.13,1221.0
31777,69.14,57.86,52.04,162.0
31778,125.31,63.8,41.37,20761.0
31779,56.3,114.4,87.61,20762.0
31780,79.43,48.95,67.99,484.0
31781,116.28,94.97,60.4,20763.0
31782,38.81,46.46,70.36,20764.0
31783,119.76,39.09,21.55,20765.0
31784,126.85,136.31,79.44,196.0
31785,7.95,7.19,61.12,20766.0
31786,25.84,92.91,47.61,20767.0
31787,4.09,14.49,16.45,20768.0
31788,97.23,114.91,102.97,20769.0
31789,46.25,49.63,35.94,13450.0
31790,26.02,89.12,6.57,13165.0
31791,13.59,94.2,42.38,20770.0
31792,93.25,0.86,23.72,9268.0
31793,69.75,57.16,52.04,162.0
31794,106.17,112.55,132.24,20771.0
31795,98.69,27.1,7.55,20772.0
31796,131.94,113.47,42.17,20773.0
31797,96.95,116.37,55.51,3210.0
31798,38.68,75.32,91.87,340.0
31799,11.39,60.99,51.65,20774.0
31800,98.19,9.45,21.06,20775.0
31801,67.37,44.88,75.2,20776.0
31802,62.27,135.63,2.71,20041.0
31803,133.36,93.85,28.6,20777.0
31804,117.85,112.32,20.6,20778.0
31805,97.31,116.7,68.03,20779.0
31806,76.03,97.21,93.85,348.0
31807,56.23,92.82,77.24,20780.0
31808,70.38,46.51,125.92,20781.0
31809,121.11,127.77,90.38,20782.0
31810,140.57,54.58,95.6,20783.0
31811,32.85,141.23,70.85,1121.0
31812,100.7,127.11,16.36,20784.0
31813,72.11,14.49,50.25,20785.0
31814,64.16,62.11,108.0,1351.0
31815,23.22,109.19,2.59,2078.0
31816,49.43,23.41,137.19,20786.0
31817,43.15,6.24,100.33,20787.0
31818,32.82,74.28,57.53,20788.0
31819,135.35,133.56,97.7,2099.0
31820,61.11,106.41,126.9,20789.0
31821,106.52,117.53,15.5,540.0
31822,29.36,11.07,101.67,20790.0
31823,101.43,35.77,140.68,14994.0
31824,118.4,41.44,23.02,20791.0
31825,121.49,109.26,128.19,2377.0
31826,68.94,112.94,89.25,2044.0
31827,29.21,115.09,131.32,20792.0
31828,125.93,103.25,126.39,2156.0
31829,134.39,71.75,53.77,20793.0
31830,64.02,24.88,99.53,20794.0
31831,4.13,63.15,82.83,20795.0
31832,134.87,88.49,2.81,20796.0
31833,81.64,57.37,90.97,20797.0
31834,70.62,36.36,17.54,10370.0
31835,120.51,30.74,90.05,20798.0
31836,62.26,23.5,51.46,20799.0
31837,141.22,115.24,5.4,20800.0
31838,96.65,34.3,104.47,4049.0
31839,72.41,90.7,11.94,20801.0
31840,6.16,25.19,135.62,20802.0
31841,123.47,106.18,127.83,20803.0
31842,127.36,123.6,24.85,408.0
31843,6.63,71.65,46.17,20804.0
31844,51.24,92.34,95.28,20805.0
31845,98.82,133.31,21.98,20806.0
31846,114.05,32.77,19.7,20807.0
31847,48.02,82.76,72.21,19178.0
31848,62.08,93.66,20.86,2201.0
31849,137.95,91.23,84.58,20808.0
31850,84.51,126.1,36.74,1603.0
31851,38.02,2.65,27.14,20809.0
31852,62.87,43.34,36.75,20810.0
31853,141.15,104.89,138.21,20811.0
31854,33.31,58.2,101.41,20812.0
31855,16.73,140.03,117.88,20813.0
31856,74.02,134.22,11.02,20814.0
31857,7.61,68.32,78.24,2301.0
31858,81.5,124.72,20.13,20815.0
31859,40.51,16.45,75.72,20816.0
31860,101.43,137.52,68.13,583.0
31861,83.14,119.77,133.59,20817.0
31862,44.9,49.4,36.6,2391.0
31863,78.21,34.85,32.11,20818.0
31864,105.22,74.37,136.62,20819.0
31865,120.69,47.33,37.12,20820.0
31866,90.81,2.19,17.36,20821.0
31867,124.03,133.97,24.04,250.0
31868,88.28,122.0,70.43,20822.0
31869,35.32,47.95,56.8,20823.0
31870,101.91,129.98,13.36,418.0
31871,3.91,55.72,111.39,6553.0
31872,129.23,28.85,25.49,20824.0
31873,128.33,98.09,80.27,1415.0
31874,101.02,85.44,57.77,6980.0
31875,51.24,13.22,40.17,20825.0
31876,136.04,40.13,92.39,20826.0
31877,4.79,46.37,7.8,1908.0
31878,84.38,70.53,100.08,1647.0
31879,7.55,9.84,83.37,11502.0
31880,45.06,63.51,70.84,20827.0
31881,56.97,5.42,95.89,20828.0
31882,46.36,41.28,25.01,768.0
31883,35.64,105.88,60.08,20829.0
31884,96.19,114.36,77.08,875.0
31885,112.73,15.53,105.47,20830.0
31886,122.87,105.9,76.47,20831.0
31887,25.47,127.4,104.79,20832.0
31888,131.85,116.54,25.12,20833.0
31889,63.32,94.25,21.18,2201.0
31890,45.41,50.83,31.68,20834.0
31891,19.51,68.54,77.74,20835.0
31892,42.12,35.47,19.37,20836.0
31893,71.01,104.45,122.56,20837.0
31894,70.54,117.53,115.41,1445.0
31895,84.75,81.79,31.75,20838.0
31896,67.16,70.23,131.23,20839.0
31897,23.47,109.36,2.65,2078.0
31898,68.47,51.17,9.94,20840.0
31899,132.97,114.76,71.52,20841.0
31900,24.51,5.63,26.13,1888.0
31901,63.2,140.67,52.63,20842.0
31902,127.78,121.43,23.97,16700.0
31903,22.02,82.35,58.65,938.0
31904,16.96,78.17,48.73,20843.0
31905,1.99,123.78,26.93,20844.0
31906,14.8,79.68,48.77,12.0
31907,8.37,56.35,11.15,20845.0
31908,55.03,99.29,104.28,20846.0
31909,43.31,67.13,20.34,20847.0
31910,46.16,51.91,38.52,2471.0
31911,16.3,40.91,72.12,17687.0
31912,85.31,120.07,84.77,26.0
31913,34.32,38.87,30.25,20848.0
31914,93.6,42.26,33.87,3586.0
31915,116.97,83.35,75.97,20849.0
31916,77.7,78.35,28.11,20850.0
31917,95.15,70.45,45.35,20851.0
31918,63.7,86.84,3.75,20852.0
31919,92.7,117.71,32.68,8773.0
31920,34.87,77.24,104.29,20853.0
31921,109.85,109.46,4.19,1897.0
31922,86.09,71.94,93.33,20854.0
31923,38.34,76.36,93.24,340.0
