,x,y,z,flag
36711,17.57,4.01,82.36,18562.0
36712,54.53,122.99,135.79,184.0
36713,126.64,52.9,87.37,9153.0
36714,111.61,60.66,86.55,18563.0
36715,109.44,10.31,20.03,5836.0
36716,32.93,139.85,95.09,9059.0
36717,73.9,70.94,140.35,797.0
36718,0.81,46.98,63.04,10609.0
36719,54.14,77.47,20.49,18564.0
36720,31.94,53.71,133.24,1180.0
36721,67.52,113.43,140.33,18565.0
36722,13.24,80.14,48.45,12.0
36723,63.44,85.59,22.28,18566.0
36724,31.84,124.83,70.33,18567.0
36725,24.82,109.57,76.62,15595.0
36726,9.01,80.34,114.45,10880.0
36727,64.99,10.98,15.14,9004.0
36728,7.86,106.43,74.6,18568.0
36729,48.79,132.91,54.34,510.0
36730,24.32,4.13,77.22,7998.0
36731,97.76,136.18,48.73,18569.0
36732,57.05,43.11,72.72,122.0
36733,90.51,132.8,92.77,1200.0
36734,129.86,129.87,101.14,612.0
36735,3.34,45.77,126.3,18570.0
36736,99.08,20.32,92.14,2032.0
36737,21.23,30.33,1.12,18571.0
36738,39.55,138.08,52.18,18572.0
36739,84.29,78.37,95.79,18573.0
36740,58.05,43.66,75.69,122.0
36741,6.77,46.41,100.79,18574.0
36742,29.27,75.37,54.34,11881.0
36743,85.15,121.54,26.03,18575.0
36744,14.49,66.56,135.81,1408.0
36745,94.35,16.06,23.04,12352.0
36746,13.84,75.39,39.37,123.0
36747,72.58,2.59,15.97,14682.0
36748,87.84,118.54,56.34,2262.0
36749,58.11,43.21,75.55,122.0
36750,117.78,116.23,75.97,9001.0
36751,1.66,5.6,7.44,18576.0
36752,122.43,79.93,75.61,18577.0
36753,91.54,53.23,18.0,1240.0
36754,101.52,123.3,44.24,16239.0
36755,109.04,53.67,10.03,18578.0
36756,67.18,2.35,50.0,383.0
36757,23.67,139.06,57.98,414.0
36758,119.67,84.88,85.49,148.0
36759,31.17,140.87,115.72,18579.0
36760,46.44,62.34,98.26,1573.0
36761,8.36,56.73,85.62,2163.0
36762,92.97,81.23,109.19,18580.0
36763,26.81,88.55,140.41,1096.0
36764,23.14,1.94,31.81,18581.0
36765,72.31,96.28,73.57,111.0
36766,103.07,21.65,94.91,18582.0
36767,19.19,45.96,120.63,17672.0
36768,27.61,120.64,21.06,6162.0
36769,92.39,134.92,68.23,18583.0
36770,87.62,77.54,29.16,18584.0
36771,35.1,137.9,69.95,6629.0
36772,51.66,32.33,46.75,4936.0
36773,114.07,105.04,1.51,1343.0
36774,136.85,94.93,55.3,14699.0
36775,109.7,126.8,100.0,18585.0
36776,114.87,67.27,86.91,589.0
36777,110.42,108.39,77.13,31.0
36778,119.77,20.77,90.88,1503.0
36779,95.68,34.73,106.74,772.0
36780,132.65,120.69,68.59,18586.0
36781,69.59,137.56,11.63,18587.0
36782,70.7,108.16,105.13,752.0
36783,26.36,82.47,59.52,18588.0
36784,56.59,132.99,127.57,425.0
36785,102.95,62.19,69.34,18589.0
36786,17.61,81.51,103.91,15794.0
36787,41.12,18.0,89.52,18590.0
36788,98.86,31.16,103.39,82.0
36789,82.11,104.41,55.3,6815.0
36790,101.66,39.09,116.06,18591.0
36791,125.76,126.0,79.39,399.0
36792,75.67,52.63,59.47,532.0
36793,0.99,91.42,127.2,18592.0
36794,0.92,50.52,58.48,18593.0
36795,13.63,79.83,48.66,12.0
36796,23.67,83.59,129.64,3640.0
36797,20.82,38.36,2.73,18594.0
36798,58.17,46.21,84.17,18595.0
36799,17.11,97.37,1.24,18596.0
36800,102.24,93.96,49.09,2476.0
36801,113.02,105.39,1.5,1343.0
36802,9.1,99.57,130.35,4635.0
36803,4.62,47.64,96.62,14629.0
36804,78.19,50.85,90.33,3411.0
36805,121.27,48.44,21.07,62.0
36806,82.19,64.21,132.85,18597.0
36807,120.68,57.11,22.09,18598.0
36808,48.29,81.58,71.19,45.0
36809,107.11,59.09,10.67,18599.0
36810,126.57,100.97,3.71,18600.0
36811,36.35,65.34,34.19,18601.0
36812,91.85,52.49,17.42,1240.0
36813,106.6,133.46,48.91,18602.0
36814,23.63,55.81,80.57,18603.0
36815,63.66,128.11,102.86,18604.0
36816,79.52,127.86,92.29,90.0
36817,70.74,117.91,115.47,1362.0
36818,11.91,52.94,108.94,1144.0
36819,14.82,40.96,22.34,18605.0
36820,82.53,40.62,67.13,18606.0
36821,93.8,45.49,23.72,1.0
36822,4.06,86.08,64.49,18607.0
36823,140.13,136.2,76.29,18608.0
36824,132.4,92.06,103.49,18609.0
36825,12.54,102.1,123.79,11489.0
36826,70.81,105.44,127.3,7664.0
36827,9.9,40.07,65.77,13432.0
36828,27.4,88.55,141.26,1096.0
36829,59.31,40.2,116.69,57.0
36830,62.3,98.09,11.63,5057.0
36831,30.34,85.91,22.36,1821.0
36832,14.93,79.56,38.82,123.0
36833,42.62,35.44,20.26,16647.0
36834,62.23,70.1,11.79,3735.0
36835,56.76,98.63,81.05,18610.0
36836,130.31,97.22,71.93,5487.0
36837,73.61,42.98,78.58,315.0
36838,94.34,73.86,89.19,2329.0
36839,30.65,18.05,107.01,1739.0
36840,62.17,5.5,43.72,217.0
36841,45.33,32.14,112.12,14160.0
36842,100.64,137.69,69.22,223.0
36843,89.17,68.82,7.13,18611.0
36844,13.41,76.53,38.72,123.0
36845,128.07,44.02,13.56,18612.0
36846,28.51,56.88,35.51,1179.0
36847,49.7,91.67,80.11,18613.0
36848,108.93,115.42,12.96,520.0
36849,45.39,71.64,73.4,7826.0
36850,134.15,44.7,86.65,18614.0
36851,65.86,129.7,69.08,2105.0
36852,51.12,123.7,140.75,184.0
36853,1.3,41.77,112.94,1324.0
36854,110.21,109.64,5.65,1774.0
36855,62.23,90.22,22.17,14257.0
36856,47.32,111.0,81.64,10846.0
36857,53.28,26.76,106.12,18615.0
36858,129.67,85.65,9.65,18616.0
36859,72.96,19.48,49.04,18617.0
36860,5.71,39.45,9.98,18618.0
36861,0.4,89.77,48.67,18619.0
36862,130.78,116.65,94.58,18620.0
36863,119.61,117.89,12.62,18621.0
36864,75.12,70.72,50.64,3075.0
36865,110.34,121.15,17.51,4203.0
36866,77.5,15.79,19.92,18622.0
36867,8.51,57.52,85.4,2163.0
36868,72.02,89.51,8.59,8483.0
36869,126.04,104.14,19.4,3695.0
36870,125.59,20.79,47.68,18623.0
36871,51.05,76.73,20.16,84.0
36872,67.15,57.43,10.66,14974.0
36873,107.64,102.99,50.25,18624.0
36874,29.68,133.38,60.02,167.0
36875,121.26,23.18,20.61,18625.0
36876,116.48,86.79,56.22,18626.0
36877,10.48,88.07,127.59,1622.0
36878,5.85,113.81,19.8,18627.0
36879,126.15,51.75,86.81,9153.0
36880,2.87,1.34,91.63,2576.0
36881,30.19,66.64,81.14,1483.0
36882,83.78,53.92,124.51,6110.0
36883,42.36,82.03,85.08,489.0
36884,6.63,117.63,95.75,776.0
36885,110.55,65.84,1.46,6049.0
36886,124.71,131.86,89.12,472.0
36887,35.78,88.22,31.69,18628.0
36888,29.08,87.87,101.91,18629.0
36889,107.6,15.88,17.14,411.0
36890,51.67,123.5,139.92,184.0
36891,45.28,64.21,79.85,791.0
36892,69.31,104.84,115.82,5199.0
36893,80.01,13.21,98.08,18630.0
36894,58.05,57.01,106.97,1006.0
36895,135.69,57.62,80.35,7687.0
36896,47.0,93.04,62.03,5712.0
36897,131.41,46.84,35.68,8224.0
36898,130.23,126.92,96.42,18631.0
36899,21.63,99.19,15.36,18632.0
36900,115.57,52.62,116.89,8079.0
36901,126.16,15.7,94.02,9661.0
36902,64.41,136.93,92.17,2748.0
36903,90.6,69.31,95.63,1625.0
36904,25.4,72.33,43.0,18633.0
36905,115.89,125.52,19.33,18634.0
36906,0.16,45.69,117.87,18635.0
36907,127.61,8.77,76.03,16311.0
36908,125.42,7.51,79.91,10842.0
36909,77.29,101.26,13.37,189.0
36910,132.0,57.66,3.43,18636.0
36911,35.55,25.45,38.99,18637.0
36912,18.07,103.43,1.84,416.0
36913,125.52,102.86,26.0,740.0
36914,14.1,72.89,21.67,863.0
36915,43.77,56.0,36.19,12163.0
36916,84.53,73.87,102.46,5222.0
36917,96.74,98.32,124.94,18638.0
36918,131.62,54.39,3.82,18639.0
36919,29.28,105.55,12.76,18640.0
36920,136.25,100.97,79.51,850.0
36921,101.84,24.63,134.42,18641.0
36922,110.29,4.66,3.29,18642.0
36923,79.49,122.12,79.59,18643.0
36924,18.68,109.0,137.42,18644.0
36925,51.55,124.48,33.21,18645.0
36926,28.93,76.14,25.78,18646.0
36927,120.74,90.63,61.52,339.0
36928,32.79,27.46,73.29,1111.0
36929,84.47,93.32,16.72,18647.0
36930,140.56,60.67,53.41,1373.0
36931,119.79,97.37,82.19,38.0
36932,87.88,117.87,87.91,204.0
36933,74.52,66.63,34.39,18648.0
36934,71.12,96.4,73.18,111.0
36935,137.93,84.01,110.02,10042.0
36936,28.93,136.75,59.57,167.0
36937,59.34,43.19,111.14,18649.0
36938,68.6,133.13,34.59,320.0
36939,7.25,66.91,137.21,1225.0
36940,119.39,97.56,80.78,38.0
36941,63.76,120.28,83.85,10215.0
36942,129.45,101.76,1.04,18650.0
36943,59.44,121.81,124.25,246.0
36944,69.96,131.24,3.83,18651.0
36945,132.25,100.01,60.82,18652.0
36946,112.14,112.11,11.48,3564.0
36947,50.89,81.07,77.33,2465.0
36948,122.13,83.11,85.75,148.0
36949,88.69,34.33,29.94,18653.0
36950,70.67,116.83,25.38,743.0
36951,57.95,70.31,8.67,629.0
36952,75.99,72.14,36.9,1365.0
36953,26.18,90.6,139.16,1096.0
36954,97.99,51.3,70.08,335.0
36955,28.2,71.32,105.48,18654.0
36956,75.03,66.76,51.41,725.0
36957,38.33,54.12,84.96,3626.0
36958,73.16,104.78,131.8,1769.0
36959,113.74,4.94,69.84,5291.0
36960,72.26,107.78,104.18,752.0
36961,42.83,129.69,41.38,18655.0
36962,65.05,46.8,11.45,18656.0
36963,11.91,91.18,15.16,5122.0
36964,20.89,98.69,12.44,18657.0
36965,78.82,83.46,50.55,6523.0
36966,126.46,126.6,36.17,832.0
36967,109.22,26.5,53.03,18658.0
36968,46.8,114.31,11.22,18659.0
36969,59.62,45.69,108.45,18660.0
36970,138.58,75.36,50.86,18661.0
36971,63.57,54.74,3.11,16532.0
36972,0.1,73.37,43.98,11405.0
36973,60.09,60.27,10.21,18662.0
36974,65.03,108.84,119.45,29.0
36975,76.52,53.12,58.96,532.0
36976,35.6,82.08,56.67,17397.0
36977,72.22,38.54,16.99,17965.0
36978,77.24,111.57,29.18,18663.0
36979,1.64,100.86,15.43,18664.0
36980,110.83,60.19,84.52,18665.0
36981,68.92,57.92,52.06,158.0
36982,51.73,70.83,20.63,9944.0
36983,56.74,86.02,8.72,10346.0
36984,99.49,41.21,32.89,16400.0
36985,84.36,136.96,26.0,18666.0
36986,136.41,27.33,9.2,18667.0
36987,27.83,129.13,51.57,12053.0
36988,119.86,85.22,85.61,148.0
36989,107.55,99.16,2.17,11584.0
36990,60.19,27.96,82.69,11268.0
36991,134.47,56.45,61.69,13784.0
36992,65.84,95.23,24.98,8522.0
36993,72.23,59.73,10.96,419.0
36994,67.87,39.01,20.05,2528.0
36995,13.96,44.02,46.46,14338.0
36996,141.06,57.5,111.03,15358.0
36997,43.88,69.34,27.94,1585.0
36998,73.18,102.91,139.27,5947.0
36999,139.2,82.21,119.5,15275.0
37000,24.33,86.05,20.79,18668.0
37001,104.3,120.41,38.94,18669.0
37002,111.13,70.27,24.45,18670.0
37003,2.82,1.48,91.53,2576.0
37004,129.49,102.54,17.84,8000.0
37005,52.22,17.33,7.55,431.0
37006,63.42,94.77,20.65,790.0
37007,21.57,53.38,47.3,1269.0
37008,92.94,128.99,90.08,18671.0
37009,94.11,92.94,62.11,2966.0
37010,94.2,105.72,110.65,5581.0
37011,134.55,56.65,116.72,8532.0
37012,99.62,50.76,4.44,70.0
37013,18.05,93.31,47.33,18672.0
37014,107.44,12.86,21.89,18673.0
37015,104.67,112.09,51.03,5055.0
37016,94.51,65.26,45.09,18674.0
37017,75.04,50.24,76.8,18675.0
37018,70.91,71.52,108.9,2539.0
37019,63.89,5.1,29.77,2989.0
37020,132.87,97.82,121.61,18676.0
37021,5.46,17.6,64.53,1752.0
37022,126.5,60.09,121.06,364.0
37023,102.15,6.69,89.52,18677.0
37024,56.56,128.69,130.86,882.0
37025,9.3,52.99,87.77,8804.0
37026,52.28,108.78,140.83,403.0
37027,18.54,130.36,104.92,18678.0
37028,20.63,107.49,53.68,18679.0
37029,10.21,99.3,125.2,18680.0
37030,70.9,110.22,106.36,752.0
37031,108.63,43.33,105.75,889.0
37032,47.21,140.52,83.65,16673.0
37033,125.75,128.97,42.65,18681.0
37034,138.04,38.29,63.13,18682.0
37035,13.02,52.61,108.74,1144.0
37036,35.08,58.19,2.15,1998.0
37037,53.03,42.53,19.34,9810.0
37038,115.82,41.46,54.96,18683.0
37039,27.15,72.47,99.18,2908.0
37040,61.34,6.93,27.62,18684.0
37041,138.97,102.02,8.66,239.0
37042,47.65,18.14,129.57,1746.0
37043,101.49,47.82,11.66,18685.0
37044,14.41,4.51,56.58,5341.0
37045,138.22,12.09,24.16,10242.0
37046,107.11,62.5,91.01,18686.0
37047,47.46,52.52,42.38,18687.0
37048,104.9,140.99,66.71,12487.0
37049,58.94,110.08,126.41,29.0
37050,22.64,88.19,22.48,685.0
37051,58.84,125.34,127.56,246.0
37052,108.3,28.53,114.59,18688.0
37053,39.41,54.49,84.68,3626.0
37054,69.63,132.53,19.78,18689.0
37055,131.03,72.01,11.08,18690.0
37056,119.91,10.17,54.92,18691.0
37057,68.5,87.8,90.99,709.0
37058,67.03,57.39,140.93,1554.0
37059,13.24,139.06,57.16,18692.0
37060,103.7,126.14,8.34,18693.0
37061,70.6,87.53,92.23,709.0
37062,113.79,69.9,0.47,18694.0
37063,79.78,94.6,103.38,140.0
37064,68.7,131.08,67.69,18695.0
37065,48.19,61.36,76.5,18696.0
37066,28.45,33.91,14.06,18697.0
37067,83.61,23.13,26.66,3451.0
37068,111.55,30.73,92.09,6836.0
37069,29.68,133.0,60.05,167.0
37070,56.94,80.05,83.6,922.0
37071,13.3,116.28,16.76,18698.0
37072,134.76,107.37,71.64,15991.0
37073,96.52,80.26,44.23,12712.0
37074,6.9,35.23,26.4,7216.0
37075,67.61,49.59,137.52,18699.0
37076,105.04,53.97,96.17,12919.0
37077,111.95,125.68,112.7,113.0
37078,45.04,50.55,88.87,1866.0
37079,14.29,81.05,50.21,12.0
37080,98.73,29.53,103.76,82.0
37081,70.39,108.15,105.33,752.0
37082,123.52,134.99,24.47,99.0
37083,72.01,49.06,42.3,17652.0
37084,50.38,112.6,81.33,4768.0
37085,133.72,67.37,44.16,9541.0
37086,31.7,126.77,105.32,18700.0
37087,107.52,2.27,67.54,2113.0
37088,25.09,64.63,133.96,1836.0
37089,93.63,63.08,41.12,18701.0
37090,12.03,45.45,102.67,18702.0
37091,120.29,24.85,59.2,18703.0
37092,57.18,43.59,73.86,122.0
37093,42.37,27.76,30.56,16914.0
37094,17.58,3.91,82.54,18562.0
37095,66.94,44.85,54.94,18704.0
37096,26.74,67.77,117.05,20.0
37097,77.94,57.58,63.51,18705.0
37098,3.24,88.28,13.14,18706.0
37099,80.25,63.28,35.73,5050.0
37100,29.94,83.49,54.38,513.0
37101,8.64,51.41,119.67,18707.0
37102,104.6,26.42,13.01,18708.0
37103,96.22,59.41,69.66,2621.0
37104,29.01,92.67,66.77,10652.0
37105,124.0,135.38,22.93,99.0
37106,79.34,94.93,104.95,140.0
37107,49.53,65.96,31.48,18709.0
37108,92.11,126.25,78.83,4244.0
37109,67.74,56.89,0.45,838.0
37110,108.86,138.89,88.24,11813.0
37111,33.03,138.77,45.12,18261.0
37112,68.22,117.51,86.4,9507.0
37113,33.7,28.41,84.92,18710.0
37114,37.33,7.05,128.19,1735.0
37115,56.0,74.43,16.01,9634.0
37116,71.07,126.91,49.2,478.0
37117,37.31,73.76,90.91,329.0
37118,32.03,99.74,2.75,18711.0
37119,114.43,80.36,39.22,12117.0
37120,57.16,138.16,96.35,8057.0
37121,23.78,65.63,120.98,18712.0
37122,14.41,77.16,38.68,123.0
37123,114.2,24.79,6.79,18713.0
37124,56.72,137.79,127.49,425.0
37125,25.22,118.11,103.19,10629.0
37126,118.87,84.41,85.67,148.0
37127,108.86,132.97,14.73,18714.0
37128,36.83,74.08,93.21,17339.0
37129,70.84,53.73,54.52,7319.0
37130,47.06,13.56,24.45,18715.0
37131,137.15,49.24,96.31,4299.0
37132,22.25,68.15,130.01,7630.0
37133,21.42,1.41,75.29,18716.0
37134,86.9,102.04,117.79,3025.0
37135,15.46,95.28,21.78,1316.0
37136,61.16,61.46,30.87,7001.0
37137,90.94,115.45,84.96,2936.0
37138,41.72,126.81,69.7,1890.0
37139,80.59,24.18,14.61,18717.0
37140,88.43,118.99,92.86,1508.0
37141,57.55,46.79,72.65,122.0
37142,39.24,75.13,65.04,652.0
37143,32.53,51.53,136.76,18718.0
37144,44.38,81.48,67.2,45.0
37145,63.74,122.71,26.98,18719.0
37146,6.82,115.8,91.31,18720.0
37147,66.23,31.02,11.06,18721.0
37148,59.48,87.3,21.7,7951.0
37149,64.57,7.05,78.75,22.0
37150,117.41,1.72,103.16,18722.0
37151,81.31,41.92,129.51,18723.0
37152,28.95,59.45,130.75,18724.0
37153,62.06,62.16,67.24,18725.0
37154,64.98,106.58,48.44,18726.0
37155,68.4,133.16,34.88,320.0
37156,19.98,110.58,16.45,18727.0
37157,10.36,90.7,56.54,8324.0
37158,79.28,136.51,125.27,18728.0
37159,123.71,133.79,23.56,99.0
37160,62.04,77.91,105.98,3998.0
37161,104.63,78.83,76.73,3629.0
37162,124.64,96.16,3.33,18729.0
37163,73.0,68.97,9.95,330.0
37164,31.5,136.71,64.45,18730.0
37165,72.3,75.23,24.45,18731.0
37166,55.35,68.97,4.88,2879.0
37167,102.32,68.48,117.82,9465.0
37168,56.86,41.02,64.18,18732.0
37169,135.34,70.77,65.53,18733.0
37170,55.75,8.05,45.58,366.0
37171,78.04,94.32,63.57,18734.0
37172,95.34,102.37,5.88,18735.0
37173,54.84,21.25,116.45,18736.0
37174,25.29,76.43,98.35,18737.0
37175,61.46,15.82,82.49,58.0
37176,25.83,68.16,116.46,20.0
37177,69.96,98.8,11.79,2623.0
37178,36.06,75.24,84.88,1311.0
37179,61.99,69.88,60.46,18738.0
37180,69.6,55.26,52.31,158.0
37181,97.99,51.44,70.36,335.0
37182,58.66,112.98,128.26,29.0
37183,54.9,10.91,104.4,538.0
37184,79.05,21.36,101.76,18739.0
37185,114.36,62.14,75.89,777.0
37186,87.32,124.98,86.21,26.0
37187,31.29,140.41,121.97,18740.0
37188,62.06,127.32,113.9,18741.0
37189,82.33,96.03,82.37,6670.0
37190,40.08,69.16,5.98,18742.0
37191,19.94,96.6,3.77,6256.0
37192,48.44,81.22,72.41,45.0
37193,32.13,100.19,67.6,2512.0
37194,43.09,123.28,0.66,18743.0
37195,35.77,131.77,7.31,18744.0
37196,38.05,32.78,109.15,13275.0
37197,110.33,78.99,77.49,18745.0
37198,90.91,43.76,35.62,18746.0
37199,14.6,22.37,54.3,8802.0
37200,9.86,46.29,106.69,701.0
37201,47.17,6.37,82.83,3009.0
37202,15.59,70.36,36.73,18747.0
37203,124.88,67.65,78.48,919.0
37204,133.81,48.99,35.42,18748.0
37205,132.77,50.16,103.42,18749.0
37206,68.4,104.77,106.98,1906.0
37207,99.23,135.91,70.44,223.0
37208,18.06,87.05,2.83,7265.0
37209,15.32,6.42,78.13,15602.0
37210,61.12,43.21,131.12,6507.0
37211,129.61,129.99,101.36,612.0
37212,57.03,40.61,34.81,2752.0
37213,63.61,29.08,82.02,18750.0
37214,27.0,76.57,129.21,7135.0
37215,74.35,69.24,49.4,1854.0
37216,126.0,60.23,79.05,4656.0
37217,41.6,80.57,63.17,45.0
37218,81.44,122.93,67.46,2522.0
37219,66.86,110.26,89.39,10214.0
37220,112.83,24.26,1.12,1549.0
37221,82.45,133.29,45.95,18751.0
37222,79.43,127.59,60.8,1348.0
37223,81.23,14.16,139.41,18752.0
37224,4.57,140.13,120.08,18753.0
37225,111.24,140.87,61.91,1389.0
37226,118.06,35.44,38.96,18754.0
37227,110.22,65.62,1.35,6049.0
37228,71.96,60.24,10.52,419.0
37229,83.44,76.32,100.67,665.0
37230,57.18,72.38,9.04,629.0
37231,15.63,7.26,62.44,488.0
37232,8.28,5.53,43.64,10148.0
37233,61.66,30.52,134.86,305.0
37234,76.49,74.23,34.07,2264.0
37235,111.44,125.38,112.43,113.0
37236,124.79,23.45,69.45,18755.0
37237,92.73,80.44,55.47,18756.0
37238,29.55,48.14,108.0,18757.0
37239,102.95,61.66,99.47,110.0
37240,61.9,52.3,103.74,18758.0
37241,46.87,79.51,73.19,45.0
37242,53.82,9.13,124.0,190.0
37243,63.15,64.3,5.24,7084.0
37244,0.9,72.78,49.37,7324.0
37245,122.6,96.55,82.43,38.0
37246,63.99,94.19,22.01,790.0
37247,22.63,81.52,25.12,685.0
37248,107.33,2.39,69.36,18759.0
37249,107.6,82.61,25.62,18760.0
37250,99.66,50.71,91.54,18761.0
37251,56.49,132.0,11.66,18762.0
37252,72.88,125.18,48.67,2892.0
37253,16.97,35.02,0.57,18763.0
37254,104.19,135.49,65.06,672.0
37255,96.27,79.42,12.34,18764.0
37256,13.76,79.8,46.93,12.0
37257,108.58,54.57,73.88,207.0
37258,30.75,49.48,95.24,6301.0
37259,12.56,9.66,76.71,18765.0
37260,126.09,102.03,125.27,1923.0
37261,60.25,55.66,138.14,18766.0
37262,140.99,53.72,33.07,18767.0
37263,136.29,53.37,74.32,2771.0
37264,39.26,65.69,140.93,1126.0
37265,13.78,82.04,127.48,18768.0
37266,98.01,3.56,136.26,18769.0
37267,62.18,81.27,61.89,1245.0
37268,77.87,128.14,57.82,1348.0
37269,105.53,46.13,13.28,18770.0
37270,48.43,19.74,110.15,504.0
37271,30.11,11.89,102.98,2611.0
37272,140.12,57.22,112.78,6953.0
37273,87.09,63.03,21.97,5276.0
37274,103.15,129.66,69.96,18771.0
37275,51.3,69.29,74.48,9748.0
37276,13.92,77.18,38.38,123.0
37277,3.04,76.53,36.29,2197.0
37278,45.66,41.16,32.83,1409.0
37279,67.89,133.58,34.35,320.0
37280,65.63,137.0,92.22,2748.0
37281,8.81,27.89,96.56,18772.0
37282,103.09,135.49,3.75,18773.0
37283,69.54,57.48,52.65,158.0
37284,63.7,34.33,59.2,6993.0
37285,1.46,79.21,44.53,18774.0
37286,26.38,68.09,115.25,20.0
37287,94.99,79.58,65.79,18775.0
37288,114.64,56.25,130.2,289.0
37289,44.83,67.05,63.56,18776.0
37290,68.11,140.73,125.69,18777.0
37291,45.57,52.06,37.23,2268.0
37292,12.55,53.71,111.18,1144.0
37293,97.51,113.52,78.28,834.0
37294,48.36,109.72,77.32,18778.0
37295,71.14,117.45,115.71,1362.0
37296,63.99,3.83,81.51,7722.0
37297,121.41,140.9,66.81,522.0
37298,4.85,116.76,21.28,6702.0
37299,110.02,31.77,24.7,18779.0
37300,65.69,120.83,117.01,18780.0
37301,131.53,86.86,85.51,18781.0
37302,75.08,105.6,107.92,17688.0
37303,136.66,77.15,61.66,2802.0
37304,80.0,125.01,1.72,11232.0
37305,49.73,56.88,43.24,18782.0
37306,68.85,57.73,51.71,158.0
37307,5.66,87.53,59.32,2355.0
37308,11.43,71.11,50.87,1509.0
37309,79.38,60.86,100.31,18783.0
37310,73.0,45.53,33.84,18784.0
37311,52.52,76.48,19.16,84.0
37312,27.81,51.21,42.33,10783.0
37313,40.79,132.09,50.53,18785.0
37314,33.17,4.82,44.21,18786.0
37315,69.75,57.68,52.09,158.0
37316,21.91,31.95,22.49,10199.0
37317,24.98,86.75,135.46,11024.0
37318,75.57,68.97,122.59,12029.0
37319,122.49,23.19,90.66,18787.0
37320,117.22,25.58,19.97,8521.0
37321,75.99,15.39,93.29,18788.0
37322,137.25,53.48,69.98,7180.0
37323,69.42,112.6,51.03,18789.0
37324,41.46,42.33,132.71,18790.0
37325,70.43,106.27,25.88,18791.0
37326,132.84,102.54,56.88,14199.0
37327,105.14,24.1,40.16,18792.0
37328,51.61,38.35,119.6,18793.0
37329,69.09,71.4,108.42,18446.0
37330,0.34,74.08,40.63,5402.0
37331,6.26,57.45,53.3,858.0
37332,68.46,55.98,52.26,158.0
37333,29.95,82.86,55.3,513.0
37334,95.65,23.87,48.15,18794.0
37335,21.59,80.33,20.5,18795.0
37336,135.47,89.62,4.81,9133.0
37337,28.2,95.26,121.76,18796.0
37338,65.13,83.9,91.45,4893.0
37339,4.77,129.65,87.15,18797.0
37340,128.99,40.78,18.62,18798.0
37341,99.46,138.23,137.74,18799.0
37342,45.17,77.53,104.41,18800.0
37343,103.96,53.43,94.83,12919.0
37344,78.33,57.61,17.43,633.0
37345,67.3,86.41,91.62,4893.0
37346,32.58,60.94,139.4,3321.0
37347,10.37,120.82,15.55,18801.0
37348,80.54,127.94,51.03,3116.0
37349,80.7,124.98,58.67,2260.0
37350,72.97,103.65,131.87,1769.0
37351,89.19,31.31,103.34,7587.0
37352,40.75,113.37,3.78,11387.0
37353,56.24,112.55,35.37,18802.0
37354,141.04,111.54,15.98,18803.0
37355,109.96,130.2,21.92,16768.0
37356,62.71,22.55,97.46,18804.0
37357,41.82,92.59,37.77,18805.0
37358,95.2,49.57,24.53,3043.0
37359,130.52,60.13,61.13,89.0
37360,45.44,64.4,141.27,18806.0
37361,5.8,53.48,86.26,15634.0
37362,7.14,56.03,82.1,18807.0
37363,19.17,6.7,62.84,2419.0
37364,122.21,8.46,21.15,18808.0
37365,108.6,43.38,31.6,5807.0
37366,40.31,84.04,64.71,1990.0
37367,41.52,138.08,79.28,11846.0
37368,85.66,83.8,32.12,18809.0
37369,17.5,7.5,48.13,1803.0
37370,5.78,41.21,80.14,5825.0
37371,93.56,122.06,19.79,2856.0
37372,10.41,88.89,127.54,1622.0
37373,20.02,50.13,6.87,18810.0
37374,16.96,7.06,57.56,1392.0
37375,4.68,107.49,115.2,12951.0
37376,106.4,51.4,74.85,18811.0
37377,69.18,103.86,20.76,18812.0
37378,130.16,11.13,71.98,18813.0
37379,70.09,108.59,105.1,752.0
37380,26.43,6.29,75.68,11821.0
37381,51.99,82.27,24.14,1262.0
37382,123.64,115.36,135.29,6609.0
37383,90.77,94.58,119.64,5223.0
37384,75.43,74.05,47.56,18814.0
37385,45.05,81.23,66.5,45.0
37386,94.81,108.05,93.02,4973.0
37387,75.26,56.74,13.55,18815.0
37388,38.93,82.11,61.28,1666.0
37389,64.26,113.38,93.82,6691.0
37390,95.16,120.87,72.34,7842.0
37391,53.02,123.29,136.91,184.0
37392,48.56,134.34,96.83,18816.0
37393,57.61,43.91,75.47,122.0
37394,28.12,115.44,103.63,7242.0
37395,33.56,84.87,4.25,1331.0
37396,79.05,75.23,0.3,15715.0
37397,59.23,135.95,121.85,18817.0
37398,67.74,71.46,101.28,18818.0
37399,95.69,17.06,40.42,4386.0
37400,19.35,53.46,17.82,14590.0
37401,29.28,132.01,28.26,6375.0
37402,6.52,117.72,95.59,776.0
37403,48.76,80.76,72.86,45.0
37404,99.13,31.84,103.41,82.0
37405,131.97,54.08,135.48,18819.0
37406,11.75,74.87,64.86,1418.0
37407,126.09,76.4,38.85,3265.0
37408,126.56,102.08,0.14,18820.0
37409,21.01,89.57,136.84,571.0
37410,62.49,69.41,11.17,3735.0
37411,64.67,109.49,118.37,29.0
37412,47.99,138.06,20.22,6684.0
37413,79.63,99.62,13.13,11373.0
37414,69.21,57.56,52.16,158.0
37415,30.15,69.1,77.11,1483.0
37416,50.59,37.98,81.37,6527.0
37417,68.07,110.78,93.53,576.0
